chr	start	end	coverage	methylation_level	type
chr1	124435	124436	26	0.6635	non-DMR
chr1	124458	124459	27	0.7128	non-DMR
chr1	124489	124490	35	0.594	non-DMR
chr1	124512	124513	27	0.7179	non-DMR
chr1	124545	124546	20	0.6369	non-DMR
chr1	124576	124577	23	0.5856	non-DMR
chr1	124596	124597	30	0.7069	non-DMR
chr1	124641	124642	31	0.7197	non-DMR
chr1	124656	124657	20	0.7013	non-DMR
chr1	124706	124707	23	0.5306	non-DMR
chr1	124741	124742	38	0.7535	non-DMR
chr1	124781	124782	31	0.6722	non-DMR
chr1	124796	124797	34	0.761	non-DMR
chr1	124825	124826	26	0.5882	non-DMR
chr1	124875	124876	25	0.6124	non-DMR
chr1	124903	124904	29	0.5343	non-DMR
chr1	124935	124936	26	0.827	non-DMR
chr1	124952	124953	31	0.7938	non-DMR
chr1	124967	124968	29	0.6676	non-DMR
chr1	124969	124970	29	0.7901	non-DMR
chr1	125036	125037	24	0.7524	non-DMR
chr1	125108	125109	21	0.668	non-DMR
chr1	125208	125209	32	0.6084	non-DMR
chr1	125308	125309	42	0.5923	non-DMR
chr1	125408	125409	27	0.6202	non-DMR
chr1	125462	125463	26	0.5409	flank-DMR
