chr	start	end	coverage	methylation_level	type
chr1	124435	124436	25	0.5911	non-DMR
chr1	124458	124459	39	0.7344	non-DMR
chr1	124489	124490	41	0.5503	non-DMR
chr1	124512	124513	21	0.8366	non-DMR
chr1	124545	124546	26	0.6549	non-DMR
chr1	124576	124577	23	0.5481	non-DMR
chr1	124596	124597	23	0.6253	non-DMR
chr1	124641	124642	27	0.7675	non-DMR
chr1	124656	124657	33	0.6731	non-DMR
chr1	124706	124707	32	0.5455	non-DMR
chr1	124741	124742	27	0.7465	non-DMR
chr1	124781	124782	29	0.6213	non-DMR
chr1	124796	124797	31	0.6303	non-DMR
chr1	124825	124826	37	0.5945	non-DMR
chr1	124875	124876	30	0.6118	non-DMR
chr1	124903	124904	33	0.639	non-DMR
chr1	124935	124936	29	0.8274	non-DMR
chr1	124952	124953	13	0.8201	non-DMR
chr1	124967	124968	34	0.6702	non-DMR
chr1	124969	124970	34	0.7909	non-DMR
chr1	125036	125037	32	0.637	non-DMR
chr1	125108	125109	33	0.7174	non-DMR
chr1	125208	125209	27	0.6461	non-DMR
chr1	125308	125309	28	0.6613	non-DMR
chr1	125408	125409	28	0.581	non-DMR
chr1	125462	125463	29	0.5459	flank-DMR
