chr	start	end	coverage	methylation_level	type
chr1	166616	166617	33	0.6933	non-DMR
chr1	166637	166638	23	0.8085	non-DMR
chr1	166673	166674	30	0.8036	non-DMR
chr1	166693	166694	24	0.8132	non-DMR
chr1	166734	166735	34	0.8756	non-DMR
chr1	166765	166766	29	0.7074	non-DMR
chr1	166813	166814	32	0.9191	non-DMR
chr1	166841	166842	16	0.8986	non-DMR
chr1	166879	166880	31	0.8172	non-DMR
chr1	166894	166895	24	0.7535	non-DMR
chr1	166909	166910	39	0.7586	non-DMR
chr1	166929	166930	24	0.9261	non-DMR
chr1	166964	166965	21	0.7768	non-DMR
chr1	166984	166985	32	0.7303	non-DMR
chr1	167027	167028	28	0.8583	non-DMR
chr1	167050	167051	33	0.9422	non-DMR
chr1	167126	167127	30	0.8947	non-DMR
chr1	167226	167227	37	0.8311	non-DMR
chr1	167303	167304	34	0.9414	non-DMR
chr1	167403	167404	33	0.8463	non-DMR
chr1	167477	167478	25	0.7984	non-DMR
chr1	167529	167530	22	1.0	flank-DMR
