chr	start	end	coverage	methylation_level	type
chr1	166616	166617	31	0.7332	non-DMR
chr1	166637	166638	36	0.7832	non-DMR
chr1	166673	166674	36	0.8	non-DMR
chr1	166693	166694	30	0.7925	non-DMR
chr1	166734	166735	31	0.849	non-DMR
chr1	166765	166766	33	0.677	non-DMR
chr1	166813	166814	21	0.7944	non-DMR
chr1	166841	166842	34	0.9185	non-DMR
chr1	166879	166880	29	0.8099	non-DMR
chr1	166894	166895	34	0.8406	non-DMR
chr1	166909	166910	33	0.802	non-DMR
chr1	166929	166930	40	0.865	non-DMR
chr1	166964	166965	33	0.8082	non-DMR
chr1	166984	166985	35	0.7465	non-DMR
chr1	167027	167028	37	0.8841	non-DMR
chr1	167050	167051	42	0.8147	non-DMR
chr1	167126	167127	31	0.9166	non-DMR
chr1	167226	167227	23	0.8632	non-DMR
chr1	167303	167304	23	0.8981	non-DMR
chr1	167403	167404	32	0.6952	non-DMR
chr1	167477	167478	27	0.8553	non-DMR
chr1	167529	167530	25	1.0	flank-DMR
