chr	start	end	coverage	methylation_level	type
chr1	166616	166617	24	0.7796	non-DMR
chr1	166637	166638	24	0.8399	non-DMR
chr1	166673	166674	33	0.7731	non-DMR
chr1	166693	166694	37	0.8293	non-DMR
chr1	166734	166735	34	0.8288	non-DMR
chr1	166765	166766	40	0.8446	non-DMR
chr1	166813	166814	23	0.9358	non-DMR
chr1	166841	166842	25	0.8495	non-DMR
chr1	166879	166880	19	0.9148	non-DMR
chr1	166894	166895	35	0.7421	non-DMR
chr1	166909	166910	20	0.9563	non-DMR
chr1	166929	166930	34	0.9722	non-DMR
chr1	166964	166965	35	0.8721	non-DMR
chr1	166984	166985	28	0.6935	non-DMR
chr1	167027	167028	28	0.8559	non-DMR
chr1	167050	167051	30	0.9273	non-DMR
chr1	167126	167127	39	0.9866	non-DMR
chr1	167226	167227	25	0.7774	non-DMR
chr1	167303	167304	28	1.0	non-DMR
chr1	167403	167404	27	0.7564	non-DMR
chr1	167477	167478	33	0.8403	non-DMR
chr1	167529	167530	30	0.8708	flank-DMR
