chr	start	end	coverage	methylation_level	type
chr1	166616	166617	30	0.7859	non-DMR
chr1	166637	166638	30	0.9093	non-DMR
chr1	166673	166674	32	0.838	non-DMR
chr1	166693	166694	28	0.7588	non-DMR
chr1	166734	166735	28	0.8812	non-DMR
chr1	166765	166766	27	0.6765	non-DMR
chr1	166813	166814	22	0.9172	non-DMR
chr1	166841	166842	26	0.9526	non-DMR
chr1	166879	166880	33	0.7212	non-DMR
chr1	166894	166895	31	0.773	non-DMR
chr1	166909	166910	26	0.7564	non-DMR
chr1	166929	166930	25	0.9453	non-DMR
chr1	166964	166965	30	0.8304	non-DMR
chr1	166984	166985	27	0.7418	non-DMR
chr1	167027	167028	35	0.8571	non-DMR
chr1	167050	167051	33	0.9169	non-DMR
chr1	167126	167127	34	0.9271	non-DMR
chr1	167226	167227	27	0.8188	non-DMR
chr1	167303	167304	34	0.9112	non-DMR
chr1	167403	167404	28	0.8862	non-DMR
chr1	167477	167478	35	0.7958	non-DMR
chr1	167529	167530	31	1.0	flank-DMR
