chr	start	end	coverage	methylation_level	type
chr1	199196	199197	30	0.2023	good-DMR
chr1	199246	199247	25	0.2247	good-DMR
chr1	199274	199275	27	0.1891	good-DMR
chr1	199291	199292	30	0.1903	good-DMR
chr1	199338	199339	32	0.2467	good-DMR
chr1	199353	199354	35	0.1548	good-DMR
chr1	199377	199378	25	0.3211	good-DMR
chr1	199421	199422	27	0.0819	good-DMR
chr1	199477	199478	31	0.0127	good-DMR
chr1	199503	199504	18	0.1118	good-DMR
chr1	199540	199541	32	0.1412	good-DMR
chr1	199566	199567	27	0.1237	good-DMR
chr1	199581	199582	22	0.1772	good-DMR
chr1	199631	199632	33	0.2128	good-DMR
chr1	199652	199653	29	0.0645	good-DMR
chr1	199683	199684	39	0.2508	good-DMR
chr1	199733	199734	30	0.062	good-DMR
chr1	199775	199776	24	0.0624	good-DMR
chr1	199825	199826	26	0.2078	good-DMR
chr1	199925	199926	29	0.1513	good-DMR
chr1	199975	199976	22	0.3133	good-DMR
chr1	200075	200076	26	0.0709	good-DMR
chr1	200175	200176	30	0.1921	good-DMR
chr1	200275	200276	30	0.2798	good-DMR
chr1	200321	200322	24	0.1373	flank-DMR
chr1	200467	200468	24	0.2267	flank-DMR
chr1	200703	200704	25	0.1005	flank-DMR
chr1	200711	200712	28	0.1379	flank-DMR
chr1	200721	200722	36	0.0514	flank-DMR
chr1	200747	200748	25	0.0788	flank-DMR
