chr	start	end	coverage	methylation_level	type
chr1	199196	199197	34	0.3237	good-DMR
chr1	199246	199247	28	0.1798	good-DMR
chr1	199274	199275	25	0.0556	good-DMR
chr1	199291	199292	29	0.2077	good-DMR
chr1	199338	199339	36	0.1769	good-DMR
chr1	199353	199354	23	0.0363	good-DMR
chr1	199377	199378	47	0.1973	good-DMR
chr1	199421	199422	24	0.0249	good-DMR
chr1	199436	199437	21	0.1789	good-DMR
chr1	199477	199478	24	0.0507	good-DMR
chr1	199503	199504	34	0.0736	good-DMR
chr1	199540	199541	37	0.0878	good-DMR
chr1	199566	199567	24	0.1172	good-DMR
chr1	199581	199582	36	0.128	good-DMR
chr1	199631	199632	24	0.2113	good-DMR
chr1	199652	199653	36	0.207	good-DMR
chr1	199683	199684	34	0.1694	good-DMR
chr1	199733	199734	21	0.2075	good-DMR
chr1	199775	199776	31	0.1001	good-DMR
chr1	199825	199826	26	0.0432	good-DMR
chr1	199925	199926	28	0.1963	good-DMR
chr1	199975	199976	25	0.1162	good-DMR
chr1	200075	200076	30	0.0646	good-DMR
chr1	200175	200176	32	0.205	good-DMR
chr1	200275	200276	28	0.2458	good-DMR
chr1	200321	200322	24	0.1391	flank-DMR
chr1	200467	200468	36	0.1726	flank-DMR
chr1	200703	200704	16	0.053	flank-DMR
chr1	200711	200712	29	0.0192	flank-DMR
chr1	200721	200722	29	0.1949	flank-DMR
chr1	200747	200748	27	0.111	flank-DMR
