chr	start	end	coverage	methylation_level	type
chr1	199196	199197	33	0.1668	good-DMR
chr1	199246	199247	33	0.1929	good-DMR
chr1	199274	199275	26	0.0979	good-DMR
chr1	199291	199292	25	0.2168	good-DMR
chr1	199338	199339	25	0.2647	good-DMR
chr1	199353	199354	33	0.0154	good-DMR
chr1	199377	199378	31	0.1502	good-DMR
chr1	199421	199422	25	0.0487	good-DMR
chr1	199436	199437	26	0.1024	good-DMR
chr1	199477	199478	31	0.0727	good-DMR
chr1	199503	199504	18	0.0055	good-DMR
chr1	199540	199541	31	0.0847	good-DMR
chr1	199566	199567	34	0.1746	good-DMR
chr1	199581	199582	29	0.1088	good-DMR
chr1	199631	199632	24	0.2204	good-DMR
chr1	199652	199653	42	0.1504	good-DMR
chr1	199683	199684	29	0.2117	good-DMR
chr1	199733	199734	30	0.1534	good-DMR
chr1	199775	199776	37	0.0616	good-DMR
chr1	199825	199826	31	0.0963	good-DMR
chr1	199925	199926	32	0.1498	good-DMR
chr1	199975	199976	36	0.237	good-DMR
chr1	200075	200076	24	0.1615	good-DMR
chr1	200175	200176	31	0.1459	good-DMR
chr1	200275	200276	22	0.1748	good-DMR
chr1	200321	200322	32	0.1468	flank-DMR
chr1	200467	200468	32	0.2082	flank-DMR
chr1	200703	200704	25	0.2049	flank-DMR
chr1	200711	200712	34	0.1426	flank-DMR
chr1	200721	200722	31	0.1281	flank-DMR
chr1	200747	200748	38	0.0998	flank-DMR
