chr	start	end	coverage	methylation_level	type
chr1	199196	199197	26	0.4744	good-DMR
chr1	199246	199247	34	0.4883	good-DMR
chr1	199274	199275	35	0.4221	good-DMR
chr1	199291	199292	30	0.5266	good-DMR
chr1	199338	199339	29	0.5037	good-DMR
chr1	199353	199354	27	0.3323	good-DMR
chr1	199377	199378	36	0.5852	good-DMR
chr1	199421	199422	28	0.4226	good-DMR
chr1	199436	199437	29	0.4414	good-DMR
chr1	199477	199478	31	0.3327	good-DMR
chr1	199503	199504	29	0.4535	good-DMR
chr1	199540	199541	29	0.5635	good-DMR
chr1	199566	199567	27	0.5911	good-DMR
chr1	199581	199582	36	0.3948	good-DMR
chr1	199631	199632	19	0.4898	good-DMR
chr1	199652	199653	19	0.4268	good-DMR
chr1	199683	199684	29	0.4382	good-DMR
chr1	199733	199734	25	0.4566	good-DMR
chr1	199775	199776	25	0.32	good-DMR
chr1	199825	199826	33	0.2476	good-DMR
chr1	199925	199926	25	0.3924	good-DMR
chr1	199975	199976	29	0.5411	good-DMR
chr1	200075	200076	24	0.3422	good-DMR
chr1	200175	200176	24	0.4168	good-DMR
chr1	200275	200276	21	0.532	good-DMR
chr1	200321	200322	29	0.1209	flank-DMR
chr1	200467	200468	26	0.1405	flank-DMR
chr1	200703	200704	32	0.2358	flank-DMR
chr1	200711	200712	33	0.0215	flank-DMR
chr1	200721	200722	23	0.2486	flank-DMR
chr1	200747	200748	18	0.1287	flank-DMR
