chr	start	end	coverage	methylation_level	type
chr1	199196	199197	31	0.4885	good-DMR
chr1	199246	199247	32	0.5254	good-DMR
chr1	199274	199275	30	0.4228	good-DMR
chr1	199291	199292	30	0.4426	good-DMR
chr1	199338	199339	29	0.4403	good-DMR
chr1	199353	199354	26	0.3774	good-DMR
chr1	199377	199378	22	0.5301	good-DMR
chr1	199421	199422	24	0.3602	good-DMR
chr1	199436	199437	21	0.3629	good-DMR
chr1	199477	199478	25	0.2886	good-DMR
chr1	199503	199504	25	0.4206	good-DMR
chr1	199540	199541	31	0.4756	good-DMR
chr1	199566	199567	27	0.4742	good-DMR
chr1	199581	199582	33	0.4909	good-DMR
chr1	199631	199632	25	0.4603	good-DMR
chr1	199652	199653	25	0.4055	good-DMR
chr1	199683	199684	41	0.3931	good-DMR
chr1	199733	199734	34	0.3863	good-DMR
chr1	199775	199776	32	0.2995	good-DMR
chr1	199825	199826	32	0.3242	good-DMR
chr1	199925	199926	26	0.4609	good-DMR
chr1	199975	199976	23	0.5166	good-DMR
chr1	200075	200076	31	0.3264	good-DMR
chr1	200175	200176	33	0.378	good-DMR
chr1	200275	200276	28	0.6108	good-DMR
chr1	200321	200322	28	0.1113	flank-DMR
chr1	200467	200468	27	0.0968	flank-DMR
chr1	200703	200704	27	0.0603	flank-DMR
chr1	200711	200712	31	0.1387	flank-DMR
chr1	200721	200722	27	0.2022	flank-DMR
chr1	200747	200748	30	0.103	flank-DMR
