chr	start	end	coverage	methylation_level	type
chr1	184510	184511	36	0.9743	non-DMR
chr1	184526	184527	30	0.9958	non-DMR
chr1	184568	184569	22	0.8527	non-DMR
chr1	184618	184619	22	0.8995	non-DMR
chr1	184645	184646	36	0.9679	non-DMR
chr1	184685	184686	27	0.8868	non-DMR
chr1	184711	184712	30	0.9553	non-DMR
chr1	184746	184747	28	0.9294	non-DMR
chr1	184796	184797	32	0.8824	non-DMR
chr1	184826	184827	33	0.9802	non-DMR
chr1	184854	184855	29	0.9753	non-DMR
chr1	184884	184885	29	0.9116	non-DMR
chr1	184916	184917	27	0.9652	non-DMR
chr1	184955	184956	27	0.9291	non-DMR
chr1	184998	184999	19	0.8789	non-DMR
chr1	185019	185020	33	0.806	non-DMR
chr1	185047	185048	27	0.7942	non-DMR
chr1	185056	185057	26	0.7379	non-DMR
chr1	185149	185150	24	0.6421	non-DMR
chr1	185206	185207	26	0.9777	non-DMR
chr1	185306	185307	27	0.863	non-DMR
chr1	185406	185407	42	0.9349	non-DMR
chr1	185506	185507	31	0.9283	non-DMR
chr1	185573	185574	31	0.7686	non-DMR
chr1	185585	185586	33	0.8804	flank-DMR
chr1	185587	185588	30	0.8643	flank-DMR
