chr	start	end	coverage	methylation_level	type
chr1	184510	184511	32	0.9784	non-DMR
chr1	184526	184527	24	0.9158	non-DMR
chr1	184568	184569	34	0.8546	non-DMR
chr1	184618	184619	30	0.8862	non-DMR
chr1	184645	184646	31	0.9432	non-DMR
chr1	184685	184686	41	0.9346	non-DMR
chr1	184711	184712	31	0.9183	non-DMR
chr1	184746	184747	29	0.9099	non-DMR
chr1	184796	184797	36	0.8622	non-DMR
chr1	184826	184827	35	0.9427	non-DMR
chr1	184854	184855	25	0.939	non-DMR
chr1	184884	184885	26	0.8703	non-DMR
chr1	184916	184917	23	0.8857	non-DMR
chr1	184955	184956	17	0.9253	non-DMR
chr1	184998	184999	27	0.8599	non-DMR
chr1	185019	185020	25	0.9219	non-DMR
chr1	185047	185048	30	0.9189	non-DMR
chr1	185056	185057	24	0.7421	non-DMR
chr1	185149	185150	34	0.7066	non-DMR
chr1	185206	185207	17	1.0	non-DMR
chr1	185306	185307	24	0.8843	non-DMR
chr1	185406	185407	30	1.0	non-DMR
chr1	185506	185507	22	0.9612	non-DMR
chr1	185573	185574	29	0.8834	non-DMR
chr1	185585	185586	31	0.7868	flank-DMR
chr1	185587	185588	29	0.8896	flank-DMR
