chr	start	end	coverage	methylation_level	type
chr1	137831	137832	27	0.6151	non-DMR
chr1	137881	137882	26	0.8044	non-DMR
chr1	137931	137932	32	0.711	non-DMR
chr1	137981	137982	27	0.7211	non-DMR
chr1	138010	138011	39	0.8127	non-DMR
chr1	138034	138035	27	0.6071	non-DMR
chr1	138067	138068	23	0.6397	non-DMR
chr1	138113	138114	33	0.7467	non-DMR
chr1	138163	138164	32	0.5959	non-DMR
chr1	138185	138186	33	0.7476	non-DMR
chr1	138235	138236	28	0.5576	non-DMR
chr1	138268	138269	37	0.7047	non-DMR
chr1	138368	138369	29	0.512	non-DMR
chr1	138468	138469	34	0.7824	non-DMR
chr1	138568	138569	32	0.645	non-DMR
chr1	138668	138669	33	0.5913	non-DMR
chr1	138686	138687	29	0.6775	flank-DMR
chr1	138736	138737	35	0.7877	flank-DMR
