chr	start	end	coverage	methylation_level	type
chr1	137831	137832	36	0.7037	non-DMR
chr1	137881	137882	26	0.6642	non-DMR
chr1	137931	137932	37	0.6711	non-DMR
chr1	137981	137982	26	0.6286	non-DMR
chr1	138010	138011	23	0.7021	non-DMR
chr1	138034	138035	26	0.6358	non-DMR
chr1	138067	138068	28	0.6478	non-DMR
chr1	138113	138114	30	0.6231	non-DMR
chr1	138163	138164	37	0.5574	non-DMR
chr1	138185	138186	27	0.7224	non-DMR
chr1	138235	138236	33	0.4858	non-DMR
chr1	138268	138269	25	0.7806	non-DMR
chr1	138368	138369	28	0.5598	non-DMR
chr1	138468	138469	42	0.7361	non-DMR
chr1	138568	138569	37	0.6643	non-DMR
chr1	138668	138669	28	0.534	non-DMR
chr1	138686	138687	33	0.784	flank-DMR
chr1	138736	138737	25	0.7383	flank-DMR
