chr	start	end	coverage	methylation_level	type
chr1	137831	137832	23	0.7295	non-DMR
chr1	137881	137882	29	0.7405	non-DMR
chr1	137931	137932	24	0.6914	non-DMR
chr1	137981	137982	24	0.6876	non-DMR
chr1	138010	138011	38	0.8606	non-DMR
chr1	138034	138035	30	0.6402	non-DMR
chr1	138067	138068	26	0.5913	non-DMR
chr1	138113	138114	30	0.699	non-DMR
chr1	138163	138164	23	0.5915	non-DMR
chr1	138185	138186	28	0.8247	non-DMR
chr1	138235	138236	29	0.5838	non-DMR
chr1	138268	138269	29	0.7232	non-DMR
chr1	138368	138369	27	0.6407	non-DMR
chr1	138468	138469	37	0.8282	non-DMR
chr1	138568	138569	35	0.7858	non-DMR
chr1	138668	138669	17	0.5132	non-DMR
chr1	138686	138687	30	0.6174	flank-DMR
chr1	138736	138737	20	0.7614	flank-DMR
