chr	start	end	coverage	methylation_level	type
chr1	197999	198000	21	0.6829	non-DMR
chr1	198014	198015	31	0.7837	non-DMR
chr1	198033	198034	28	0.7946	non-DMR
chr1	198072	198073	35	0.7424	non-DMR
chr1	198122	198123	17	0.8468	non-DMR
chr1	198157	198158	37	0.7969	non-DMR
chr1	198183	198184	26	0.851	non-DMR
chr1	198233	198234	31	0.7144	non-DMR
chr1	198256	198257	27	0.8181	non-DMR
chr1	198276	198277	29	0.8779	non-DMR
chr1	198321	198322	25	0.7547	non-DMR
chr1	198371	198372	33	0.7516	non-DMR
chr1	198386	198387	26	0.742	non-DMR
chr1	198436	198437	27	0.8116	non-DMR
chr1	198483	198484	26	0.8992	non-DMR
chr1	198528	198529	31	0.8877	non-DMR
chr1	198574	198575	21	0.7148	non-DMR
chr1	198605	198606	26	0.9582	non-DMR
chr1	198705	198706	32	0.7256	non-DMR
chr1	198791	198792	36	0.9025	non-DMR
chr1	198841	198842	28	0.6952	non-DMR
chr1	198899	198900	31	0.8944	non-DMR
chr1	198999	199000	34	0.8805	non-DMR
chr1	199099	199100	31	0.7668	non-DMR
chr1	199162	199163	27	0.7338	non-DMR
chr1	199186	199187	29	0.753	flank-DMR
