chr	start	end	coverage	methylation_level	type
chr1	197999	198000	15	0.7216	non-DMR
chr1	198014	198015	30	0.7666	non-DMR
chr1	198033	198034	30	0.792	non-DMR
chr1	198072	198073	24	0.7521	non-DMR
chr1	198122	198123	29	0.7888	non-DMR
chr1	198157	198158	45	0.9668	non-DMR
chr1	198183	198184	32	0.783	non-DMR
chr1	198233	198234	25	0.7925	non-DMR
chr1	198256	198257	30	0.7692	non-DMR
chr1	198276	198277	34	0.8606	non-DMR
chr1	198321	198322	26	0.669	non-DMR
chr1	198371	198372	29	0.888	non-DMR
chr1	198386	198387	24	0.8316	non-DMR
chr1	198436	198437	33	0.8227	non-DMR
chr1	198483	198484	36	0.8174	non-DMR
chr1	198528	198529	36	0.8587	non-DMR
chr1	198574	198575	30	0.6648	non-DMR
chr1	198605	198606	34	0.8225	non-DMR
chr1	198705	198706	26	0.6	non-DMR
chr1	198791	198792	29	0.8694	non-DMR
chr1	198841	198842	35	0.6587	non-DMR
chr1	198899	198900	28	0.8803	non-DMR
chr1	198999	199000	29	0.7885	non-DMR
chr1	199099	199100	25	0.9464	non-DMR
chr1	199162	199163	30	0.7823	non-DMR
chr1	199186	199187	27	0.8001	flank-DMR
