chr	start	end	coverage	methylation_level	type
chr1	197999	198000	30	0.6548	non-DMR
chr1	198014	198015	26	0.6951	non-DMR
chr1	198033	198034	28	0.6771	non-DMR
chr1	198072	198073	26	0.7337	non-DMR
chr1	198122	198123	21	0.8558	non-DMR
chr1	198157	198158	31	0.8839	non-DMR
chr1	198183	198184	34	0.8805	non-DMR
chr1	198233	198234	19	0.7543	non-DMR
chr1	198256	198257	24	0.7039	non-DMR
chr1	198276	198277	26	0.8672	non-DMR
chr1	198321	198322	30	0.6768	non-DMR
chr1	198371	198372	29	0.7899	non-DMR
chr1	198386	198387	31	0.6668	non-DMR
chr1	198436	198437	30	0.6816	non-DMR
chr1	198483	198484	30	0.9144	non-DMR
chr1	198528	198529	27	0.8192	non-DMR
chr1	198574	198575	36	0.6936	non-DMR
chr1	198605	198606	30	0.9109	non-DMR
chr1	198705	198706	33	0.6827	non-DMR
chr1	198791	198792	37	0.8505	non-DMR
chr1	198841	198842	30	0.6378	non-DMR
chr1	198899	198900	29	0.8132	non-DMR
chr1	198999	199000	38	0.8098	non-DMR
chr1	199099	199100	33	0.8071	non-DMR
chr1	199162	199163	28	0.7914	non-DMR
chr1	199186	199187	36	0.846	flank-DMR
