chr	start	end	coverage	methylation_level	type
chr1	197999	198000	33	0.6977	non-DMR
chr1	198014	198015	32	0.8325	non-DMR
chr1	198033	198034	24	0.7701	non-DMR
chr1	198072	198073	28	0.7793	non-DMR
chr1	198122	198123	41	0.908	non-DMR
chr1	198157	198158	33	0.9299	non-DMR
chr1	198183	198184	37	0.8789	non-DMR
chr1	198233	198234	34	0.7681	non-DMR
chr1	198256	198257	26	0.7434	non-DMR
chr1	198276	198277	25	0.8066	non-DMR
chr1	198321	198322	30	0.7031	non-DMR
chr1	198371	198372	32	0.7975	non-DMR
chr1	198386	198387	26	0.6817	non-DMR
chr1	198436	198437	18	0.7232	non-DMR
chr1	198483	198484	32	1.0	non-DMR
chr1	198528	198529	30	0.7917	non-DMR
chr1	198574	198575	32	0.8044	non-DMR
chr1	198605	198606	34	0.8844	non-DMR
chr1	198705	198706	29	0.7555	non-DMR
chr1	198791	198792	35	0.7728	non-DMR
chr1	198841	198842	32	0.7077	non-DMR
chr1	198899	198900	29	0.8519	non-DMR
chr1	198999	199000	27	0.8338	non-DMR
chr1	199099	199100	32	0.739	non-DMR
chr1	199162	199163	29	0.7319	non-DMR
chr1	199186	199187	24	0.8354	flank-DMR
