chr	start	end	coverage	methylation_level	type
chr1	187693	187694	36	0.6444	non-DMR
chr1	187709	187710	34	0.6252	non-DMR
chr1	187729	187730	30	0.518	non-DMR
chr1	187752	187753	33	0.7828	non-DMR
chr1	187797	187798	25	0.6329	non-DMR
chr1	187815	187816	21	0.7964	non-DMR
chr1	187865	187866	25	0.7355	non-DMR
chr1	187915	187916	34	0.7231	non-DMR
chr1	187947	187948	30	0.6516	non-DMR
chr1	187970	187971	29	0.596	non-DMR
chr1	187989	187990	27	0.69	non-DMR
chr1	188016	188017	31	0.5907	non-DMR
chr1	188038	188039	30	0.7475	non-DMR
chr1	188077	188078	27	0.5904	non-DMR
chr1	188127	188128	25	0.5454	non-DMR
chr1	188147	188148	32	0.712	non-DMR
chr1	188162	188163	34	0.8322	non-DMR
chr1	188203	188204	27	0.7025	non-DMR
chr1	188219	188220	34	0.6395	non-DMR
chr1	188235	188236	22	0.5426	non-DMR
chr1	188298	188299	30	0.7508	non-DMR
chr1	188354	188355	34	0.6755	non-DMR
chr1	188454	188455	30	0.4484	non-DMR
chr1	188524	188525	42	0.7067	non-DMR
chr1	188624	188625	22	0.588	non-DMR
chr1	188710	188711	37	0.8527	non-DMR
chr1	188726	188727	32	0.6745	flank-DMR
chr1	188800	188801	31	0.661	flank-DMR
