chr	start	end	coverage	methylation_level	type
chr1	187693	187694	38	0.5698	non-DMR
chr1	187709	187710	33	0.5632	non-DMR
chr1	187729	187730	35	0.6023	non-DMR
chr1	187752	187753	30	0.7167	non-DMR
chr1	187797	187798	32	0.5805	non-DMR
chr1	187815	187816	34	0.7919	non-DMR
chr1	187865	187866	32	0.6569	non-DMR
chr1	187915	187916	25	0.6591	non-DMR
chr1	187947	187948	25	0.6171	non-DMR
chr1	187970	187971	27	0.5249	non-DMR
chr1	187989	187990	27	0.5698	non-DMR
chr1	188016	188017	27	0.6472	non-DMR
chr1	188038	188039	34	0.7113	non-DMR
chr1	188077	188078	37	0.5504	non-DMR
chr1	188127	188128	28	0.619	non-DMR
chr1	188147	188148	29	0.6972	non-DMR
chr1	188162	188163	24	0.7128	non-DMR
chr1	188203	188204	36	0.7406	non-DMR
chr1	188219	188220	31	0.6264	non-DMR
chr1	188235	188236	26	0.4523	non-DMR
chr1	188298	188299	21	0.7147	non-DMR
chr1	188354	188355	33	0.6294	non-DMR
chr1	188454	188455	31	0.6021	non-DMR
chr1	188524	188525	23	0.6746	non-DMR
chr1	188624	188625	35	0.5585	non-DMR
chr1	188710	188711	30	0.7649	non-DMR
chr1	188726	188727	39	0.7258	flank-DMR
chr1	188800	188801	37	0.5932	flank-DMR
