chr	start	end	coverage	methylation_level	type
chr1	187693	187694	35	0.7614	non-DMR
chr1	187709	187710	27	0.7207	non-DMR
chr1	187729	187730	34	0.7024	non-DMR
chr1	187752	187753	39	0.7676	non-DMR
chr1	187797	187798	35	0.6404	non-DMR
chr1	187815	187816	36	0.7077	non-DMR
chr1	187865	187866	27	0.7146	non-DMR
chr1	187915	187916	28	0.7166	non-DMR
chr1	187947	187948	29	0.6969	non-DMR
chr1	187970	187971	30	0.6189	non-DMR
chr1	187989	187990	25	0.6535	non-DMR
chr1	188016	188017	27	0.608	non-DMR
chr1	188038	188039	36	0.7326	non-DMR
chr1	188077	188078	26	0.6807	non-DMR
chr1	188127	188128	30	0.5971	non-DMR
chr1	188147	188148	36	0.8003	non-DMR
chr1	188162	188163	29	0.8011	non-DMR
chr1	188203	188204	28	0.673	non-DMR
chr1	188219	188220	28	0.6783	non-DMR
chr1	188235	188236	23	0.5659	non-DMR
chr1	188298	188299	41	0.7612	non-DMR
chr1	188354	188355	26	0.5322	non-DMR
chr1	188454	188455	32	0.5972	non-DMR
chr1	188524	188525	30	0.7847	non-DMR
chr1	188624	188625	27	0.5362	non-DMR
chr1	188710	188711	25	0.7755	non-DMR
chr1	188726	188727	26	0.6653	flank-DMR
chr1	188800	188801	38	0.6958	flank-DMR
