chr	start	end	coverage	methylation_level	type
chr1	187693	187694	23	0.707	non-DMR
chr1	187709	187710	28	0.5834	non-DMR
chr1	187729	187730	36	0.6222	non-DMR
chr1	187752	187753	25	0.7993	non-DMR
chr1	187797	187798	38	0.6664	non-DMR
chr1	187815	187816	34	0.8323	non-DMR
chr1	187865	187866	26	0.779	non-DMR
chr1	187915	187916	23	0.729	non-DMR
chr1	187947	187948	27	0.6411	non-DMR
chr1	187970	187971	25	0.552	non-DMR
chr1	187989	187990	24	0.6031	non-DMR
chr1	188016	188017	28	0.5423	non-DMR
chr1	188038	188039	26	0.6814	non-DMR
chr1	188077	188078	22	0.6653	non-DMR
chr1	188127	188128	30	0.6212	non-DMR
chr1	188147	188148	30	0.7922	non-DMR
chr1	188162	188163	28	0.8857	non-DMR
chr1	188203	188204	23	0.6676	non-DMR
chr1	188219	188220	19	0.5845	non-DMR
chr1	188235	188236	27	0.608	non-DMR
chr1	188298	188299	34	0.6651	non-DMR
chr1	188354	188355	37	0.5817	non-DMR
chr1	188454	188455	32	0.6622	non-DMR
chr1	188524	188525	28	0.8709	non-DMR
chr1	188624	188625	31	0.6942	non-DMR
chr1	188710	188711	35	0.8232	non-DMR
chr1	188726	188727	28	0.724	flank-DMR
chr1	188800	188801	31	0.614	flank-DMR
