chr	start	end	coverage	methylation_level	type
chr1	187693	187694	32	0.6411	non-DMR
chr1	187709	187710	35	0.6301	non-DMR
chr1	187729	187730	27	0.6061	non-DMR
chr1	187752	187753	29	0.7512	non-DMR
chr1	187797	187798	29	0.6371	non-DMR
chr1	187815	187816	26	0.7714	non-DMR
chr1	187865	187866	33	0.6751	non-DMR
chr1	187915	187916	24	0.6866	non-DMR
chr1	187947	187948	28	0.6522	non-DMR
chr1	187970	187971	35	0.4818	non-DMR
chr1	187989	187990	28	0.644	non-DMR
chr1	188016	188017	28	0.6621	non-DMR
chr1	188038	188039	22	0.6531	non-DMR
chr1	188077	188078	30	0.5401	non-DMR
chr1	188127	188128	27	0.4779	non-DMR
chr1	188147	188148	36	0.7724	non-DMR
chr1	188162	188163	19	0.8087	non-DMR
chr1	188203	188204	28	0.7107	non-DMR
chr1	188219	188220	30	0.6038	non-DMR
chr1	188235	188236	29	0.5332	non-DMR
chr1	188298	188299	28	0.617	non-DMR
chr1	188354	188355	32	0.5433	non-DMR
chr1	188454	188455	29	0.5184	non-DMR
chr1	188524	188525	33	0.7763	non-DMR
chr1	188624	188625	35	0.5611	non-DMR
chr1	188710	188711	29	0.8209	non-DMR
chr1	188726	188727	26	0.7465	flank-DMR
chr1	188800	188801	27	0.6543	flank-DMR
