chr	start	end	coverage	methylation_level	type
chr1	187693	187694	42	0.6712	non-DMR
chr1	187709	187710	32	0.6676	non-DMR
chr1	187729	187730	23	0.602	non-DMR
chr1	187752	187753	33	0.7943	non-DMR
chr1	187797	187798	28	0.6056	non-DMR
chr1	187815	187816	26	0.7527	non-DMR
chr1	187865	187866	30	0.6822	non-DMR
chr1	187915	187916	35	0.7768	non-DMR
chr1	187947	187948	42	0.679	non-DMR
chr1	187970	187971	29	0.5201	non-DMR
chr1	187989	187990	22	0.6338	non-DMR
chr1	188016	188017	23	0.5888	non-DMR
chr1	188038	188039	26	0.7843	non-DMR
chr1	188077	188078	32	0.6821	non-DMR
chr1	188127	188128	21	0.6107	non-DMR
chr1	188147	188148	21	0.7906	non-DMR
chr1	188162	188163	26	0.7406	non-DMR
chr1	188203	188204	27	0.71	non-DMR
chr1	188219	188220	33	0.6506	non-DMR
chr1	188235	188236	30	0.5752	non-DMR
chr1	188298	188299	27	0.6295	non-DMR
chr1	188354	188355	28	0.5951	non-DMR
chr1	188454	188455	31	0.6838	non-DMR
chr1	188524	188525	23	0.7803	non-DMR
chr1	188624	188625	27	0.6154	non-DMR
chr1	188710	188711	30	0.7495	non-DMR
chr1	188726	188727	31	0.7208	flank-DMR
chr1	188800	188801	36	0.5989	flank-DMR
