chr	start	end	coverage	methylation_level	type
chr1	157281	157282	33	0.7331	non-DMR
chr1	157319	157320	24	0.4731	non-DMR
chr1	157338	157339	21	0.6909	non-DMR
chr1	157354	157355	29	0.7371	non-DMR
chr1	157383	157384	29	0.6601	non-DMR
chr1	157410	157411	38	0.6964	non-DMR
chr1	157447	157448	29	0.6117	non-DMR
chr1	157462	157463	23	0.6545	non-DMR
chr1	157489	157490	38	0.5687	non-DMR
chr1	157508	157509	20	0.7661	non-DMR
chr1	157558	157559	34	0.5358	non-DMR
chr1	157595	157596	24	0.7869	non-DMR
chr1	157618	157619	27	0.8121	non-DMR
chr1	157668	157669	28	0.7099	non-DMR
chr1	157692	157693	37	0.6049	non-DMR
chr1	157720	157721	24	0.7998	non-DMR
chr1	157754	157755	31	0.5097	non-DMR
chr1	157801	157802	33	0.8042	non-DMR
chr1	157831	157832	38	0.6203	non-DMR
chr1	157847	157848	31	0.6761	non-DMR
chr1	157926	157927	33	0.6175	non-DMR
chr1	157982	157983	24	0.6903	non-DMR
chr1	158082	158083	29	0.6489	non-DMR
chr1	158165	158166	31	0.8079	non-DMR
chr1	158265	158266	25	0.7595	non-DMR
chr1	158365	158366	35	0.8453	non-DMR
chr1	158419	158420	28	0.7853	flank-DMR
