chr	start	end	coverage	methylation_level	type
chr1	157281	157282	27	0.8006	non-DMR
chr1	157319	157320	29	0.5329	non-DMR
chr1	157338	157339	33	0.7575	non-DMR
chr1	157354	157355	17	0.7614	non-DMR
chr1	157383	157384	29	0.7717	non-DMR
chr1	157410	157411	32	0.6638	non-DMR
chr1	157447	157448	27	0.6262	non-DMR
chr1	157462	157463	35	0.6701	non-DMR
chr1	157489	157490	35	0.5865	non-DMR
chr1	157508	157509	27	0.6757	non-DMR
chr1	157595	157596	30	0.7352	non-DMR
chr1	157618	157619	34	0.6855	non-DMR
chr1	157668	157669	27	0.664	non-DMR
chr1	157692	157693	27	0.6735	non-DMR
chr1	157720	157721	36	0.6717	non-DMR
chr1	157754	157755	31	0.6239	non-DMR
chr1	157801	157802	30	0.8208	non-DMR
chr1	157831	157832	31	0.7101	non-DMR
chr1	157847	157848	30	0.558	non-DMR
chr1	157926	157927	29	0.6011	non-DMR
chr1	157982	157983	24	0.6514	non-DMR
chr1	158082	158083	29	0.5537	non-DMR
chr1	158165	158166	37	0.7725	non-DMR
chr1	158265	158266	36	0.6807	non-DMR
chr1	158365	158366	38	0.7892	non-DMR
chr1	158419	158420	33	0.85	flank-DMR
