chr	start	end	coverage	methylation_level	type
chr1	157281	157282	24	0.7904	non-DMR
chr1	157319	157320	27	0.5427	non-DMR
chr1	157338	157339	37	0.6929	non-DMR
chr1	157354	157355	27	0.7117	non-DMR
chr1	157383	157384	33	0.61	non-DMR
chr1	157410	157411	35	0.6062	non-DMR
chr1	157447	157448	25	0.7136	non-DMR
chr1	157462	157463	35	0.6499	non-DMR
chr1	157489	157490	32	0.5816	non-DMR
chr1	157508	157509	31	0.7652	non-DMR
chr1	157558	157559	29	0.6532	non-DMR
chr1	157595	157596	30	0.7069	non-DMR
chr1	157618	157619	31	0.8421	non-DMR
chr1	157668	157669	23	0.7137	non-DMR
chr1	157692	157693	27	0.5612	non-DMR
chr1	157720	157721	34	0.7314	non-DMR
chr1	157754	157755	21	0.6017	non-DMR
chr1	157801	157802	39	0.8012	non-DMR
chr1	157831	157832	31	0.5876	non-DMR
chr1	157847	157848	29	0.5457	non-DMR
chr1	157926	157927	21	0.7071	non-DMR
chr1	157982	157983	28	0.6879	non-DMR
chr1	158082	158083	39	0.537	non-DMR
chr1	158165	158166	32	0.7227	non-DMR
chr1	158265	158266	26	0.7435	non-DMR
chr1	158365	158366	27	0.8182	non-DMR
chr1	158419	158420	24	0.7438	flank-DMR
