chr	start	end	coverage	methylation_level	type
chr1	112928	112929	33	0.1	good-DMR
chr1	112978	112979	28	0.0915	good-DMR
chr1	113006	113007	36	0.0827	good-DMR
chr1	113021	113022	30	0.0	good-DMR
chr1	113045	113046	33	0.3154	good-DMR
chr1	113081	113082	25	0.3281	good-DMR
chr1	113104	113105	31	0.1388	good-DMR
chr1	113134	113135	29	0.1466	good-DMR
chr1	113177	113178	35	0.2092	good-DMR
chr1	113204	113205	22	0.1785	good-DMR
chr1	113223	113224	30	0.1405	good-DMR
chr1	113249	113250	26	0.0292	good-DMR
chr1	113299	113300	27	0.0641	good-DMR
chr1	113349	113350	35	0.2089	good-DMR
chr1	113364	113365	36	0.285	good-DMR
chr1	113414	113415	24	0.0806	good-DMR
chr1	113448	113449	31	0.1124	good-DMR
chr1	113461	113462	32	0.196	good-DMR
chr1	113533	113534	32	0.1523	good-DMR
chr1	113583	113584	25	0.1986	good-DMR
chr1	113683	113684	26	0.035	good-DMR
chr1	113740	113741	32	0.2608	good-DMR
chr1	113790	113791	32	0.098	good-DMR
chr1	113840	113841	31	0.1218	good-DMR
chr1	113940	113941	24	0.1019	good-DMR
chr1	113960	113961	29	0.203	flank-DMR
chr1	114012	114013	30	0.1338	flank-DMR
chr1	114032	114033	28	0.1951	flank-DMR
chr1	114086	114087	29	0.2062	flank-DMR
chr1	114096	114097	30	0.376	flank-DMR
chr1	114116	114117	31	0.1003	flank-DMR
chr1	114216	114217	25	0.0279	flank-DMR
chr1	114298	114299	25	0.065	flank-DMR
chr1	114404	114405	31	0.1107	flank-DMR
