chr	start	end	coverage	methylation_level	type
chr1	112928	112929	30	0.2841	good-DMR
chr1	112978	112979	29	0.304	good-DMR
chr1	113006	113007	24	0.2325	good-DMR
chr1	113021	113022	27	0.3048	good-DMR
chr1	113045	113046	18	0.4368	good-DMR
chr1	113081	113082	29	0.4676	good-DMR
chr1	113104	113105	31	0.2594	good-DMR
chr1	113134	113135	24	0.4016	good-DMR
chr1	113177	113178	34	0.245	good-DMR
chr1	113204	113205	26	0.3906	good-DMR
chr1	113223	113224	29	0.3698	good-DMR
chr1	113249	113250	31	0.2994	good-DMR
chr1	113299	113300	32	0.1964	good-DMR
chr1	113349	113350	28	0.2962	good-DMR
chr1	113364	113365	22	0.443	good-DMR
chr1	113414	113415	24	0.3155	good-DMR
chr1	113448	113449	27	0.3543	good-DMR
chr1	113461	113462	30	0.2847	good-DMR
chr1	113533	113534	33	0.256	good-DMR
chr1	113583	113584	34	0.2259	good-DMR
chr1	113683	113684	31	0.257	good-DMR
chr1	113740	113741	26	0.392	good-DMR
chr1	113790	113791	30	0.3019	good-DMR
chr1	113840	113841	31	0.2052	good-DMR
chr1	113940	113941	42	0.2427	good-DMR
chr1	113960	113961	32	0.1491	flank-DMR
chr1	114012	114013	35	0.0359	flank-DMR
chr1	114032	114033	26	0.0061	flank-DMR
chr1	114086	114087	21	0.0371	flank-DMR
chr1	114096	114097	36	0.1354	flank-DMR
chr1	114116	114117	39	0.2153	flank-DMR
chr1	114216	114217	23	0.1187	flank-DMR
chr1	114298	114299	25	0.165	flank-DMR
chr1	114404	114405	29	0.0633	flank-DMR
