chr	start	end	coverage	methylation_level	type
chr1	112928	112929	27	0.2289	good-DMR
chr1	112978	112979	34	0.1936	good-DMR
chr1	113006	113007	26	0.2896	good-DMR
chr1	113021	113022	28	0.2856	good-DMR
chr1	113045	113046	29	0.5633	good-DMR
chr1	113081	113082	36	0.4499	good-DMR
chr1	113104	113105	27	0.2989	good-DMR
chr1	113134	113135	34	0.3148	good-DMR
chr1	113177	113178	41	0.3004	good-DMR
chr1	113204	113205	28	0.38	good-DMR
chr1	113223	113224	38	0.263	good-DMR
chr1	113249	113250	31	0.3124	good-DMR
chr1	113299	113300	30	0.1562	good-DMR
chr1	113349	113350	26	0.2463	good-DMR
chr1	113364	113365	36	0.398	good-DMR
chr1	113414	113415	34	0.1882	good-DMR
chr1	113448	113449	22	0.3039	good-DMR
chr1	113461	113462	37	0.3574	good-DMR
chr1	113533	113534	31	0.3059	good-DMR
chr1	113583	113584	35	0.2455	good-DMR
chr1	113683	113684	33	0.2135	good-DMR
chr1	113740	113741	39	0.283	good-DMR
chr1	113790	113791	25	0.3505	good-DMR
chr1	113840	113841	30	0.2943	good-DMR
chr1	113940	113941	31	0.2425	good-DMR
chr1	113960	113961	38	0.1907	flank-DMR
chr1	114012	114013	36	0.0006	flank-DMR
chr1	114032	114033	32	0.1089	flank-DMR
chr1	114086	114087	35	0.107	flank-DMR
chr1	114096	114097	30	0.1431	flank-DMR
chr1	114116	114117	38	0.1888	flank-DMR
chr1	114216	114217	26	0.1933	flank-DMR
chr1	114298	114299	22	0.2028	flank-DMR
chr1	114404	114405	22	0.057	flank-DMR
