chr	start	end	coverage	methylation_level	type
chr1	196949	196950	32	0.8767	non-DMR
chr1	196967	196968	32	0.7752	non-DMR
chr1	196988	196989	31	0.7446	non-DMR
chr1	197025	197026	23	0.8598	non-DMR
chr1	197065	197066	27	0.9141	non-DMR
chr1	197083	197084	31	0.7817	non-DMR
chr1	197133	197134	25	0.6999	non-DMR
chr1	197166	197167	24	0.5855	non-DMR
chr1	197205	197206	17	0.6524	non-DMR
chr1	197241	197242	30	0.7369	non-DMR
chr1	197256	197257	31	0.7128	non-DMR
chr1	197306	197307	35	0.7788	non-DMR
chr1	197356	197357	30	0.6455	non-DMR
chr1	197382	197383	29	0.6284	non-DMR
chr1	197432	197433	29	0.8461	non-DMR
chr1	197465	197466	27	0.7816	non-DMR
chr1	197471	197472	30	0.76	non-DMR
chr1	197560	197561	28	0.7517	non-DMR
chr1	197651	197652	30	0.8492	non-DMR
chr1	197751	197752	35	0.7764	non-DMR
chr1	197851	197852	33	0.7963	non-DMR
chr1	197951	197952	30	0.7895	non-DMR
chr1	197961	197962	39	0.7391	flank-DMR
