chr	start	end	coverage	methylation_level	type
chr1	125496	125497	31	0.7834	non-DMR
chr1	125519	125520	25	0.6589	non-DMR
chr1	125535	125536	27	0.6143	non-DMR
chr1	125560	125561	26	0.7639	non-DMR
chr1	125604	125605	29	0.685	non-DMR
chr1	125648	125649	32	0.6915	non-DMR
chr1	125672	125673	31	0.6428	non-DMR
chr1	125692	125693	33	0.5593	non-DMR
chr1	125710	125711	38	0.7188	non-DMR
chr1	125738	125739	37	0.7417	non-DMR
chr1	125770	125771	32	0.8592	non-DMR
chr1	125820	125821	29	0.6117	non-DMR
chr1	125852	125853	37	0.6573	non-DMR
chr1	125893	125894	35	0.7683	non-DMR
chr1	125913	125914	30	0.8338	non-DMR
chr1	125944	125945	28	0.6113	non-DMR
chr1	125976	125977	26	0.5442	non-DMR
chr1	126004	126005	27	0.5907	non-DMR
chr1	126022	126023	32	0.6224	non-DMR
chr1	126122	126123	35	0.6066	non-DMR
chr1	126222	126223	36	0.6469	non-DMR
chr1	126322	126323	27	0.6076	non-DMR
chr1	126372	126373	36	0.5243	non-DMR
chr1	126472	126473	25	0.6503	non-DMR
chr1	126522	126523	28	0.7044	non-DMR
chr1	126544	126545	26	0.8765	flank-DMR
chr1	126606	126607	20	0.7806	flank-DMR
