chr	start	end	coverage	methylation_level	type
chr1	125496	125497	23	0.9184	non-DMR
chr1	125519	125520	28	0.8691	non-DMR
chr1	125535	125536	27	0.7095	non-DMR
chr1	125560	125561	29	0.7291	non-DMR
chr1	125604	125605	21	0.7815	non-DMR
chr1	125648	125649	34	0.7674	non-DMR
chr1	125672	125673	23	0.728	non-DMR
chr1	125692	125693	25	0.6484	non-DMR
chr1	125710	125711	35	0.7534	non-DMR
chr1	125738	125739	32	0.9018	non-DMR
chr1	125770	125771	27	0.8894	non-DMR
chr1	125820	125821	27	0.6596	non-DMR
chr1	125852	125853	28	0.706	non-DMR
chr1	125893	125894	39	0.8221	non-DMR
chr1	125913	125914	32	0.7494	non-DMR
chr1	125944	125945	36	0.6661	non-DMR
chr1	125976	125977	29	0.6358	non-DMR
chr1	126004	126005	31	0.7017	non-DMR
chr1	126022	126023	25	0.5981	non-DMR
chr1	126122	126123	30	0.6895	non-DMR
chr1	126222	126223	27	0.6462	non-DMR
chr1	126322	126323	30	0.6954	non-DMR
chr1	126372	126373	24	0.6207	non-DMR
chr1	126472	126473	20	0.6915	non-DMR
chr1	126522	126523	23	0.7944	non-DMR
chr1	126544	126545	32	0.8127	flank-DMR
chr1	126606	126607	32	0.7474	flank-DMR
