chr	start	end	coverage	methylation_level	type
chr1	121125	121126	33	0.5303	non-DMR
chr1	121158	121159	29	0.4978	non-DMR
chr1	121205	121206	28	0.5802	non-DMR
chr1	121221	121222	32	0.5591	non-DMR
chr1	121248	121249	38	0.6772	non-DMR
chr1	121274	121275	21	0.5441	non-DMR
chr1	121306	121307	32	0.5099	non-DMR
chr1	121356	121357	21	0.652	non-DMR
chr1	121378	121379	28	0.6138	non-DMR
chr1	121419	121420	31	0.4217	non-DMR
chr1	121469	121470	27	0.4119	non-DMR
chr1	121489	121490	32	0.5815	non-DMR
chr1	121521	121522	30	0.46	non-DMR
chr1	121553	121554	28	0.528	non-DMR
chr1	121569	121570	32	0.4681	non-DMR
chr1	121609	121610	29	0.686	non-DMR
chr1	121709	121710	32	0.5381	non-DMR
chr1	121776	121777	35	0.7189	non-DMR
chr1	121860	121861	35	0.5444	non-DMR
chr1	121910	121911	26	0.653	non-DMR
chr1	122010	122011	33	0.5548	non-DMR
chr1	122064	122065	36	0.7226	flank-DMR
