chr	start	end	coverage	methylation_level	type
chr1	121125	121126	33	0.5242	non-DMR
chr1	121158	121159	32	0.5917	non-DMR
chr1	121205	121206	42	0.5569	non-DMR
chr1	121221	121222	34	0.6704	non-DMR
chr1	121248	121249	26	0.4876	non-DMR
chr1	121274	121275	34	0.6147	non-DMR
chr1	121306	121307	23	0.4794	non-DMR
chr1	121356	121357	22	0.8319	non-DMR
chr1	121378	121379	37	0.5895	non-DMR
chr1	121419	121420	29	0.4618	non-DMR
chr1	121469	121470	38	0.384	non-DMR
chr1	121489	121490	29	0.7204	non-DMR
chr1	121521	121522	28	0.3672	non-DMR
chr1	121553	121554	30	0.4309	non-DMR
chr1	121569	121570	31	0.4884	non-DMR
chr1	121609	121610	33	0.7163	non-DMR
chr1	121709	121710	32	0.5405	non-DMR
chr1	121776	121777	24	0.6278	non-DMR
chr1	121860	121861	36	0.5309	non-DMR
chr1	121910	121911	21	0.6072	non-DMR
chr1	122010	122011	31	0.6126	non-DMR
chr1	122064	122065	31	0.747	flank-DMR
