chr	start	end	coverage	methylation_level	type
chr1	142203	142204	33	0.6983	non-DMR
chr1	142229	142230	36	0.6229	non-DMR
chr1	142244	142245	32	0.7702	non-DMR
chr1	142272	142273	30	0.7929	non-DMR
chr1	142315	142316	20	0.8523	non-DMR
chr1	142365	142366	32	0.7477	non-DMR
chr1	142380	142381	36	0.6579	non-DMR
chr1	142399	142400	28	0.9167	non-DMR
chr1	142428	142429	32	0.6462	non-DMR
chr1	142478	142479	28	0.5789	non-DMR
chr1	142493	142494	39	0.7716	non-DMR
chr1	142509	142510	31	0.7263	non-DMR
chr1	142531	142532	39	0.7855	non-DMR
chr1	142546	142547	27	0.621	non-DMR
chr1	142561	142562	32	0.692	non-DMR
chr1	142611	142612	26	0.9061	non-DMR
chr1	142635	142636	29	0.6649	non-DMR
chr1	142655	142656	34	0.5884	non-DMR
chr1	142670	142671	30	0.6657	non-DMR
chr1	142697	142698	22	0.6001	non-DMR
chr1	142718	142719	28	0.6271	non-DMR
chr1	142726	142727	35	0.682	non-DMR
chr1	142776	142777	32	0.5968	non-DMR
chr1	142865	142866	37	0.6933	non-DMR
chr1	142951	142952	30	0.6962	non-DMR
chr1	143051	143052	27	0.8052	non-DMR
chr1	143131	143132	24	0.7952	non-DMR
chr1	143231	143232	30	0.7992	non-DMR
chr1	143243	143244	25	0.4867	flank-DMR
