chr	start	end	coverage	methylation_level	type
chr1	142203	142204	37	0.6477	non-DMR
chr1	142229	142230	30	0.7547	non-DMR
chr1	142244	142245	33	0.801	non-DMR
chr1	142272	142273	33	0.7988	non-DMR
chr1	142315	142316	30	0.8503	non-DMR
chr1	142365	142366	22	0.7743	non-DMR
chr1	142380	142381	34	0.5295	non-DMR
chr1	142399	142400	13	0.7106	non-DMR
chr1	142428	142429	30	0.7881	non-DMR
chr1	142478	142479	34	0.6682	non-DMR
chr1	142493	142494	34	0.7448	non-DMR
chr1	142509	142510	19	0.8063	non-DMR
chr1	142531	142532	27	0.6687	non-DMR
chr1	142546	142547	28	0.6583	non-DMR
chr1	142561	142562	30	0.7382	non-DMR
chr1	142611	142612	29	0.8729	non-DMR
chr1	142635	142636	21	0.6811	non-DMR
chr1	142655	142656	33	0.6524	non-DMR
chr1	142670	142671	37	0.6104	non-DMR
chr1	142697	142698	28	0.6002	non-DMR
chr1	142718	142719	21	0.6328	non-DMR
chr1	142726	142727	23	0.6143	non-DMR
chr1	142776	142777	20	0.6052	non-DMR
chr1	142865	142866	27	0.774	non-DMR
chr1	142951	142952	32	0.743	non-DMR
chr1	143051	143052	30	0.8616	non-DMR
chr1	143131	143132	30	0.6953	non-DMR
chr1	143231	143232	32	0.7239	non-DMR
chr1	143243	143244	34	0.6624	flank-DMR
