chr	start	end	coverage	methylation_level	type
chr1	142203	142204	30	0.6632	non-DMR
chr1	142229	142230	24	0.5509	non-DMR
chr1	142244	142245	23	0.765	non-DMR
chr1	142272	142273	22	0.8249	non-DMR
chr1	142315	142316	26	0.827	non-DMR
chr1	142365	142366	35	0.6652	non-DMR
chr1	142380	142381	34	0.5274	non-DMR
chr1	142399	142400	22	0.6587	non-DMR
chr1	142428	142429	27	0.6728	non-DMR
chr1	142478	142479	29	0.6152	non-DMR
chr1	142493	142494	34	0.7581	non-DMR
chr1	142509	142510	32	0.7245	non-DMR
chr1	142531	142532	27	0.592	non-DMR
chr1	142546	142547	27	0.5598	non-DMR
chr1	142561	142562	20	0.6666	non-DMR
chr1	142611	142612	35	0.801	non-DMR
chr1	142635	142636	31	0.7098	non-DMR
chr1	142655	142656	30	0.633	non-DMR
chr1	142670	142671	32	0.6655	non-DMR
chr1	142697	142698	30	0.5531	non-DMR
chr1	142718	142719	32	0.635	non-DMR
chr1	142726	142727	29	0.6082	non-DMR
chr1	142776	142777	29	0.6269	non-DMR
chr1	142865	142866	20	0.7365	non-DMR
chr1	142951	142952	30	0.517	non-DMR
chr1	143051	143052	18	0.7379	non-DMR
chr1	143131	143132	20	0.7406	non-DMR
chr1	143231	143232	21	0.7941	non-DMR
chr1	143243	143244	27	0.5684	flank-DMR
