chr	start	end	coverage	methylation_level	type
chr1	142203	142204	23	0.6409	non-DMR
chr1	142229	142230	33	0.6154	non-DMR
chr1	142244	142245	32	0.8223	non-DMR
chr1	142272	142273	28	0.8429	non-DMR
chr1	142315	142316	38	0.7559	non-DMR
chr1	142365	142366	26	0.6441	non-DMR
chr1	142380	142381	30	0.5935	non-DMR
chr1	142399	142400	24	0.7918	non-DMR
chr1	142428	142429	24	0.7363	non-DMR
chr1	142478	142479	20	0.6823	non-DMR
chr1	142493	142494	36	0.6812	non-DMR
chr1	142509	142510	31	0.8666	non-DMR
chr1	142531	142532	31	0.6734	non-DMR
chr1	142546	142547	34	0.6448	non-DMR
chr1	142561	142562	24	0.6861	non-DMR
chr1	142611	142612	28	0.8873	non-DMR
chr1	142635	142636	24	0.6652	non-DMR
chr1	142655	142656	38	0.6167	non-DMR
chr1	142670	142671	35	0.593	non-DMR
chr1	142697	142698	37	0.6851	non-DMR
chr1	142718	142719	30	0.6607	non-DMR
chr1	142726	142727	25	0.5332	non-DMR
chr1	142776	142777	29	0.6228	non-DMR
chr1	142865	142866	34	0.8266	non-DMR
chr1	142951	142952	23	0.677	non-DMR
chr1	143051	143052	32	0.7648	non-DMR
chr1	143131	143132	32	0.753	non-DMR
chr1	143231	143232	32	0.7649	non-DMR
chr1	143243	143244	23	0.453	flank-DMR
