chr	start	end	coverage	methylation_level	type
chr1	205333	205334	28	0.9647	sub-DMR
chr1	205383	205384	29	0.8498	sub-DMR
chr1	205418	205419	30	0.8835	sub-DMR
chr1	205468	205469	31	0.8698	sub-DMR
chr1	205492	205493	35	0.7053	sub-DMR
chr1	205529	205530	33	0.9544	sub-DMR
chr1	205549	205550	25	0.8232	sub-DMR
chr1	205597	205598	25	0.8913	sub-DMR
chr1	205633	205634	29	1.0	sub-DMR
chr1	205650	205651	43	0.9415	sub-DMR
chr1	205669	205670	28	1.0	sub-DMR
chr1	205687	205688	32	0.9329	sub-DMR
chr1	205727	205728	26	0.8763	sub-DMR
chr1	205745	205746	31	0.8693	sub-DMR
chr1	205845	205846	28	0.8512	sub-DMR
chr1	205945	205946	30	0.9723	sub-DMR
chr1	206045	206046	25	0.8869	sub-DMR
chr1	206145	206146	28	0.8476	sub-DMR
chr1	206207	206208	25	0.8797	flank-DMR
chr1	206303	206304	32	0.8517	flank-DMR
chr1	206375	206376	42	0.8763	flank-DMR
chr1	206387	206388	34	0.9307	flank-DMR
chr1	206397	206398	33	0.8613	flank-DMR
chr1	206465	206466	38	0.9034	flank-DMR
chr1	206539	206540	29	0.924	flank-DMR
chr1	206609	206610	38	0.7912	flank-DMR
