chr	start	end	coverage	methylation_level	type
chr1	205333	205334	34	0.9191	sub-DMR
chr1	205383	205384	39	0.8071	sub-DMR
chr1	205418	205419	29	0.7147	sub-DMR
chr1	205468	205469	30	0.8603	sub-DMR
chr1	205492	205493	28	0.7105	sub-DMR
chr1	205529	205530	30	0.9627	sub-DMR
chr1	205549	205550	30	0.5673	sub-DMR
chr1	205597	205598	32	0.5931	sub-DMR
chr1	205633	205634	30	0.6032	sub-DMR
chr1	205650	205651	31	0.5369	sub-DMR
chr1	205669	205670	23	0.6597	sub-DMR
chr1	205687	205688	21	0.8044	sub-DMR
chr1	205727	205728	27	0.8493	sub-DMR
chr1	205745	205746	32	0.888	sub-DMR
chr1	205845	205846	32	0.7607	sub-DMR
chr1	205945	205946	21	0.9581	sub-DMR
chr1	206045	206046	33	0.8045	sub-DMR
chr1	206145	206146	32	0.8533	sub-DMR
chr1	206207	206208	29	0.9382	flank-DMR
chr1	206303	206304	27	0.8794	flank-DMR
chr1	206375	206376	15	0.8966	flank-DMR
chr1	206387	206388	31	0.8782	flank-DMR
chr1	206397	206398	32	0.8652	flank-DMR
chr1	206465	206466	41	0.9792	flank-DMR
chr1	206539	206540	35	0.9118	flank-DMR
chr1	206609	206610	32	0.8931	flank-DMR
