chr	start	end	coverage	methylation_level	type
chr1	213675	213676	29	0.0169	sub-DMR
chr1	213700	213701	28	0.1222	sub-DMR
chr1	213725	213726	32	0.0811	sub-DMR
chr1	213741	213742	34	0.022	sub-DMR
chr1	213782	213783	16	0.1145	sub-DMR
chr1	213804	213805	27	0.259	sub-DMR
chr1	213833	213834	35	0.224	sub-DMR
chr1	213883	213884	36	0.0749	sub-DMR
chr1	213898	213899	28	0.2176	sub-DMR
chr1	213923	213924	38	0.1246	sub-DMR
chr1	213959	213960	23	0.1406	sub-DMR
chr1	213990	213991	27	0.2267	sub-DMR
chr1	214005	214006	32	0.1161	sub-DMR
chr1	214031	214032	26	0.0248	sub-DMR
chr1	214081	214082	27	0.4502	sub-DMR
chr1	214113	214114	28	0.3377	sub-DMR
chr1	214135	214136	34	0.3392	sub-DMR
chr1	214158	214159	29	0.3794	sub-DMR
chr1	214165	214166	35	0.4015	sub-DMR
chr1	214265	214266	28	0.4952	sub-DMR
chr1	214365	214366	35	0.3791	sub-DMR
chr1	214427	214428	31	0.2551	sub-DMR
chr1	214527	214528	27	0.0	sub-DMR
chr1	214621	214622	34	0.1977	sub-DMR
chr1	214735	214736	27	0.1161	flank-DMR
chr1	214795	214796	27	0.066	flank-DMR
chr1	214837	214838	34	0.0223	flank-DMR
chr1	214863	214864	31	0.065	flank-DMR
chr1	214873	214874	29	0.1215	flank-DMR
chr1	214887	214888	34	0.1463	flank-DMR
chr1	215053	215054	23	0.2406	flank-DMR
chr1	215117	215118	24	0.1523	flank-DMR
chr1	215119	215120	33	0.2164	flank-DMR
