chr	start	end	coverage	methylation_level	type
chr1	213675	213676	42	0.0	sub-DMR
chr1	213700	213701	25	0.1011	sub-DMR
chr1	213725	213726	40	0.1824	sub-DMR
chr1	213741	213742	28	0.061	sub-DMR
chr1	213782	213783	28	0.1039	sub-DMR
chr1	213804	213805	27	0.2514	sub-DMR
chr1	213833	213834	27	0.175	sub-DMR
chr1	213883	213884	32	0.2047	sub-DMR
chr1	213898	213899	40	0.2063	sub-DMR
chr1	213923	213924	25	0.1579	sub-DMR
chr1	213959	213960	31	0.1261	sub-DMR
chr1	213990	213991	30	0.1978	sub-DMR
chr1	214005	214006	32	0.1384	sub-DMR
chr1	214031	214032	32	0.0369	sub-DMR
chr1	214081	214082	26	0.0983	sub-DMR
chr1	214113	214114	17	0.1267	sub-DMR
chr1	214135	214136	25	0.1063	sub-DMR
chr1	214158	214159	30	0.147	sub-DMR
chr1	214165	214166	32	0.1139	sub-DMR
chr1	214265	214266	28	0.129	sub-DMR
chr1	214365	214366	29	0.103	sub-DMR
chr1	214427	214428	33	0.0505	sub-DMR
chr1	214527	214528	24	0.0485	sub-DMR
chr1	214621	214622	25	0.1367	sub-DMR
chr1	214735	214736	29	0.12	flank-DMR
chr1	214795	214796	36	0.1367	flank-DMR
chr1	214837	214838	25	0.0903	flank-DMR
chr1	214863	214864	25	0.3153	flank-DMR
chr1	214873	214874	32	0.0679	flank-DMR
chr1	214887	214888	34	0.0612	flank-DMR
chr1	215053	215054	31	0.2064	flank-DMR
chr1	215117	215118	28	0.1311	flank-DMR
chr1	215119	215120	29	0.0971	flank-DMR
