chr	start	end	coverage	methylation_level	type
chr1	213675	213676	31	0.0	sub-DMR
chr1	213700	213701	40	0.192	sub-DMR
chr1	213725	213726	28	0.1916	sub-DMR
chr1	213741	213742	28	0.0014	sub-DMR
chr1	213782	213783	33	0.2222	sub-DMR
chr1	213804	213805	36	0.2307	sub-DMR
chr1	213833	213834	32	0.1677	sub-DMR
chr1	213883	213884	32	0.1176	sub-DMR
chr1	213898	213899	33	0.1232	sub-DMR
chr1	213923	213924	29	0.1394	sub-DMR
chr1	213959	213960	25	0.2068	sub-DMR
chr1	213990	213991	23	0.1923	sub-DMR
chr1	214005	214006	31	0.0142	sub-DMR
chr1	214031	214032	25	0.1782	sub-DMR
chr1	214081	214082	33	0.4703	sub-DMR
chr1	214113	214114	35	0.4318	sub-DMR
chr1	214135	214136	36	0.4247	sub-DMR
chr1	214158	214159	25	0.4863	sub-DMR
chr1	214165	214166	25	0.3444	sub-DMR
chr1	214265	214266	29	0.3865	sub-DMR
chr1	214365	214366	25	0.431	sub-DMR
chr1	214427	214428	25	0.289	sub-DMR
chr1	214527	214528	28	0.0	sub-DMR
chr1	214621	214622	31	0.1535	sub-DMR
chr1	214735	214736	33	0.1895	flank-DMR
chr1	214795	214796	30	0.2586	flank-DMR
chr1	214837	214838	33	0.096	flank-DMR
chr1	214863	214864	24	0.0671	flank-DMR
chr1	214873	214874	33	0.184	flank-DMR
chr1	214887	214888	36	0.1653	flank-DMR
chr1	215053	215054	22	0.1078	flank-DMR
chr1	215117	215118	38	0.1697	flank-DMR
chr1	215119	215120	33	0.197	flank-DMR
