chr	start	end	coverage	methylation_level	type
chr1	213675	213676	18	0.084	sub-DMR
chr1	213700	213701	32	0.0959	sub-DMR
chr1	213725	213726	33	0.1371	sub-DMR
chr1	213741	213742	26	0.0832	sub-DMR
chr1	213782	213783	28	0.0521	sub-DMR
chr1	213804	213805	39	0.3026	sub-DMR
chr1	213833	213834	35	0.1415	sub-DMR
chr1	213883	213884	26	0.1651	sub-DMR
chr1	213898	213899	25	0.0401	sub-DMR
chr1	213923	213924	24	0.1879	sub-DMR
chr1	213959	213960	31	0.0624	sub-DMR
chr1	213990	213991	31	0.1067	sub-DMR
chr1	214005	214006	31	0.1265	sub-DMR
chr1	214031	214032	30	0.0263	sub-DMR
chr1	214081	214082	27	0.154	sub-DMR
chr1	214113	214114	25	0.0	sub-DMR
chr1	214135	214136	36	0.1916	sub-DMR
chr1	214158	214159	34	0.1765	sub-DMR
chr1	214165	214166	33	0.075	sub-DMR
chr1	214265	214266	25	0.1275	sub-DMR
chr1	214365	214366	37	0.0651	sub-DMR
chr1	214427	214428	23	0.0	sub-DMR
chr1	214527	214528	27	0.0	sub-DMR
chr1	214621	214622	24	0.2143	sub-DMR
chr1	214735	214736	27	0.2945	flank-DMR
chr1	214795	214796	33	0.1882	flank-DMR
chr1	214837	214838	29	0.084	flank-DMR
chr1	214863	214864	35	0.0931	flank-DMR
chr1	214873	214874	39	0.1429	flank-DMR
chr1	214887	214888	39	0.1699	flank-DMR
chr1	215053	215054	23	0.1076	flank-DMR
chr1	215117	215118	33	0.2054	flank-DMR
chr1	215119	215120	29	0.0841	flank-DMR
