chr	start	end	coverage	methylation_level	type
chr1	213675	213676	20	0.0029	sub-DMR
chr1	213700	213701	25	0.1064	sub-DMR
chr1	213725	213726	28	0.1143	sub-DMR
chr1	213741	213742	31	0.0444	sub-DMR
chr1	213782	213783	27	0.1966	sub-DMR
chr1	213804	213805	31	0.2313	sub-DMR
chr1	213833	213834	25	0.1166	sub-DMR
chr1	213883	213884	35	0.0853	sub-DMR
chr1	213898	213899	24	0.1394	sub-DMR
chr1	213923	213924	38	0.1778	sub-DMR
chr1	213959	213960	32	0.1622	sub-DMR
chr1	213990	213991	35	0.134	sub-DMR
chr1	214005	214006	21	0.2016	sub-DMR
chr1	214031	214032	28	0.0387	sub-DMR
chr1	214081	214082	29	0.4599	sub-DMR
chr1	214113	214114	36	0.4437	sub-DMR
chr1	214135	214136	28	0.4259	sub-DMR
chr1	214158	214159	29	0.3684	sub-DMR
chr1	214165	214166	22	0.4411	sub-DMR
chr1	214265	214266	32	0.396	sub-DMR
chr1	214365	214366	37	0.4616	sub-DMR
chr1	214427	214428	33	0.3014	sub-DMR
chr1	214527	214528	30	0.0224	sub-DMR
chr1	214621	214622	35	0.17	sub-DMR
chr1	214735	214736	39	0.1924	flank-DMR
chr1	214795	214796	33	0.1132	flank-DMR
chr1	214837	214838	25	0.0	flank-DMR
chr1	214863	214864	30	0.0733	flank-DMR
chr1	214873	214874	36	0.1178	flank-DMR
chr1	214887	214888	24	0.2206	flank-DMR
chr1	215053	215054	33	0.1172	flank-DMR
chr1	215117	215118	22	0.0818	flank-DMR
chr1	215119	215120	35	0.2254	flank-DMR
