chr	start	end	coverage	methylation_level	type
chr1	109613	109614	23	0.7959	non-DMR
chr1	109636	109637	29	0.7144	non-DMR
chr1	109668	109669	31	0.8477	non-DMR
chr1	109697	109698	28	0.6663	non-DMR
chr1	109747	109748	29	0.7531	non-DMR
chr1	109773	109774	40	0.7807	non-DMR
chr1	109805	109806	29	0.7989	non-DMR
chr1	109820	109821	28	0.9125	non-DMR
chr1	109855	109856	32	0.8823	non-DMR
chr1	109875	109876	33	0.9359	non-DMR
chr1	109890	109891	24	0.8259	non-DMR
chr1	109940	109941	30	0.9316	non-DMR
chr1	109969	109970	36	0.872	non-DMR
chr1	109984	109985	27	0.7707	non-DMR
chr1	110004	110005	21	0.8602	non-DMR
chr1	110034	110035	29	0.788	non-DMR
chr1	110065	110066	35	0.8029	non-DMR
chr1	110088	110089	29	0.8827	non-DMR
chr1	110103	110104	36	0.8835	non-DMR
chr1	110126	110127	34	0.936	non-DMR
chr1	110127	110128	30	0.7505	non-DMR
chr1	110227	110228	22	0.7123	non-DMR
chr1	110296	110297	27	0.818	non-DMR
chr1	110396	110397	33	0.8528	non-DMR
chr1	110446	110447	24	0.7835	non-DMR
chr1	110508	110509	24	0.7381	non-DMR
chr1	110608	110609	25	0.8581	non-DMR
chr1	110666	110667	35	0.8517	flank-DMR
