chr	start	end	coverage	methylation_level	type
chr1	103612	103613	32	0.7455	non-DMR
chr1	103638	103639	31	0.9297	non-DMR
chr1	103653	103654	28	0.7699	non-DMR
chr1	103690	103691	27	0.6077	non-DMR
chr1	103723	103724	27	0.7911	non-DMR
chr1	103757	103758	31	0.8475	non-DMR
chr1	103804	103805	26	0.8632	non-DMR
chr1	103854	103855	29	0.8188	non-DMR
chr1	103879	103880	31	0.7542	non-DMR
chr1	103917	103918	17	0.5497	non-DMR
chr1	103952	103953	27	0.7069	non-DMR
chr1	103988	103989	22	0.5486	non-DMR
chr1	104025	104026	32	0.8682	non-DMR
chr1	104075	104076	24	0.6537	non-DMR
chr1	104151	104152	25	0.7735	non-DMR
chr1	104201	104202	26	0.8657	non-DMR
chr1	104267	104268	15	0.6632	non-DMR
chr1	104367	104368	24	0.8002	non-DMR
chr1	104467	104468	27	0.7299	non-DMR
chr1	104541	104542	20	0.8813	flank-DMR
chr1	104563	104564	32	0.8498	flank-DMR
