chr	start	end	coverage	methylation_level	type
chr1	130266	130267	24	0.5384	non-DMR
chr1	130288	130289	25	0.5717	non-DMR
chr1	130336	130337	31	0.5552	non-DMR
chr1	130364	130365	29	0.4932	non-DMR
chr1	130387	130388	31	0.4201	non-DMR
chr1	130437	130438	35	0.5606	non-DMR
chr1	130452	130453	27	0.5166	non-DMR
chr1	130502	130503	29	0.3319	non-DMR
chr1	130552	130553	22	0.531	non-DMR
chr1	130571	130572	36	0.6812	non-DMR
chr1	130593	130594	24	0.3825	non-DMR
chr1	130610	130611	30	0.6422	non-DMR
chr1	130656	130657	25	0.6751	non-DMR
chr1	130678	130679	27	0.6814	non-DMR
chr1	130706	130707	28	0.5328	non-DMR
chr1	130747	130748	33	0.5862	non-DMR
chr1	130762	130763	33	0.5178	non-DMR
chr1	130770	130771	23	0.721	non-DMR
chr1	130870	130871	31	0.5251	non-DMR
chr1	130949	130950	34	0.4827	non-DMR
chr1	131004	131005	39	0.4646	non-DMR
chr1	131104	131105	34	0.4358	non-DMR
chr1	131197	131198	22	0.4108	non-DMR
chr1	131255	131256	26	0.4638	non-DMR
chr1	131281	131282	30	0.3734	flank-DMR
chr1	131319	131320	30	0.4362	flank-DMR
