chr	start	end	coverage	methylation_level	type
chr1	130266	130267	37	0.512	non-DMR
chr1	130288	130289	33	0.6782	non-DMR
chr1	130336	130337	35	0.6654	non-DMR
chr1	130364	130365	33	0.5194	non-DMR
chr1	130387	130388	41	0.3877	non-DMR
chr1	130437	130438	29	0.5169	non-DMR
chr1	130452	130453	33	0.5108	non-DMR
chr1	130502	130503	26	0.376	non-DMR
chr1	130552	130553	26	0.5296	non-DMR
chr1	130571	130572	22	0.5394	non-DMR
chr1	130593	130594	24	0.373	non-DMR
chr1	130610	130611	27	0.5246	non-DMR
chr1	130656	130657	27	0.5479	non-DMR
chr1	130678	130679	33	0.618	non-DMR
chr1	130706	130707	35	0.6361	non-DMR
chr1	130747	130748	35	0.4879	non-DMR
chr1	130762	130763	32	0.5138	non-DMR
chr1	130770	130771	25	0.5501	non-DMR
chr1	130870	130871	30	0.5263	non-DMR
chr1	130949	130950	30	0.5911	non-DMR
chr1	131004	131005	24	0.4046	non-DMR
chr1	131104	131105	26	0.5094	non-DMR
chr1	131197	131198	33	0.4173	non-DMR
chr1	131255	131256	24	0.5142	non-DMR
chr1	131281	131282	30	0.5261	flank-DMR
chr1	131319	131320	24	0.5308	flank-DMR
