chr	start	end	coverage	methylation_level	type
chr1	136057	136058	28	0.6985	good-DMR
chr1	136079	136080	27	0.5597	good-DMR
chr1	136113	136114	24	0.7794	good-DMR
chr1	136146	136147	25	0.7118	good-DMR
chr1	136178	136179	28	0.6118	good-DMR
chr1	136199	136200	28	0.6201	good-DMR
chr1	136214	136215	37	0.6181	good-DMR
chr1	136234	136235	30	0.5013	good-DMR
chr1	136279	136280	23	0.7036	good-DMR
chr1	136368	136369	35	0.5508	good-DMR
chr1	136393	136394	37	0.5763	good-DMR
chr1	136438	136439	35	0.6665	good-DMR
chr1	136453	136454	31	0.637	good-DMR
chr1	136483	136484	38	0.6809	good-DMR
chr1	136505	136506	29	0.6902	good-DMR
chr1	136531	136532	29	0.6601	good-DMR
chr1	136554	136555	36	0.7279	good-DMR
chr1	136571	136572	29	0.5677	good-DMR
chr1	136621	136622	31	0.6303	good-DMR
chr1	136643	136644	32	0.5815	good-DMR
chr1	136665	136666	35	0.6315	good-DMR
chr1	136693	136694	36	0.7172	good-DMR
chr1	136793	136794	37	0.7375	good-DMR
chr1	136893	136894	25	0.764	good-DMR
chr1	136993	136994	35	0.6725	good-DMR
chr1	137093	137094	28	0.6912	good-DMR
chr1	137143	137144	35	0.4874	good-DMR
chr1	137243	137244	30	0.5062	good-DMR
chr1	137306	137307	39	0.5453	good-DMR
chr1	137320	137321	32	0.7566	flank-DMR
chr1	137406	137407	30	0.8651	flank-DMR
chr1	137408	137409	29	0.8919	flank-DMR
chr1	137456	137457	37	0.7987	flank-DMR
chr1	137664	137665	30	0.9102	flank-DMR
chr1	137718	137719	25	0.8802	flank-DMR
chr1	137798	137799	22	0.7129	flank-DMR
