chr	start	end	coverage	methylation_level	type
chr1	136057	136058	29	0.6716	good-DMR
chr1	136079	136080	37	0.5616	good-DMR
chr1	136113	136114	33	0.7065	good-DMR
chr1	136146	136147	36	0.7284	good-DMR
chr1	136178	136179	28	0.5926	good-DMR
chr1	136199	136200	27	0.6332	good-DMR
chr1	136214	136215	35	0.5811	good-DMR
chr1	136234	136235	27	0.6107	good-DMR
chr1	136279	136280	27	0.6772	good-DMR
chr1	136329	136330	21	0.471	good-DMR
chr1	136368	136369	22	0.5497	good-DMR
chr1	136393	136394	25	0.5509	good-DMR
chr1	136438	136439	29	0.6771	good-DMR
chr1	136453	136454	23	0.6521	good-DMR
chr1	136483	136484	27	0.7119	good-DMR
chr1	136505	136506	26	0.8001	good-DMR
chr1	136531	136532	25	0.5266	good-DMR
chr1	136554	136555	29	0.6508	good-DMR
chr1	136571	136572	25	0.6873	good-DMR
chr1	136621	136622	33	0.5947	good-DMR
chr1	136643	136644	41	0.6526	good-DMR
chr1	136665	136666	30	0.7154	good-DMR
chr1	136693	136694	31	0.6913	good-DMR
chr1	136793	136794	33	0.7355	good-DMR
chr1	136893	136894	26	0.7122	good-DMR
chr1	136993	136994	30	0.6693	good-DMR
chr1	137093	137094	25	0.6599	good-DMR
chr1	137143	137144	28	0.5767	good-DMR
chr1	137243	137244	34	0.4752	good-DMR
chr1	137306	137307	28	0.5903	good-DMR
chr1	137320	137321	33	0.6934	flank-DMR
chr1	137406	137407	30	0.8767	flank-DMR
chr1	137408	137409	34	0.9406	flank-DMR
chr1	137456	137457	39	0.8445	flank-DMR
chr1	137664	137665	38	0.9741	flank-DMR
chr1	137718	137719	44	0.9998	flank-DMR
chr1	137798	137799	27	0.7274	flank-DMR
