chr	start	end	coverage	methylation_level	type
chr1	136057	136058	25	0.6649	good-DMR
chr1	136079	136080	38	0.5505	good-DMR
chr1	136113	136114	33	0.7671	good-DMR
chr1	136146	136147	33	0.6599	good-DMR
chr1	136178	136179	27	0.6542	good-DMR
chr1	136199	136200	28	0.5929	good-DMR
chr1	136214	136215	34	0.5638	good-DMR
chr1	136234	136235	29	0.634	good-DMR
chr1	136279	136280	35	0.7373	good-DMR
chr1	136329	136330	30	0.5399	good-DMR
chr1	136368	136369	29	0.6184	good-DMR
chr1	136393	136394	32	0.6011	good-DMR
chr1	136438	136439	27	0.7078	good-DMR
chr1	136453	136454	35	0.7009	good-DMR
chr1	136483	136484	36	0.6987	good-DMR
chr1	136505	136506	38	0.7568	good-DMR
chr1	136531	136532	28	0.6607	good-DMR
chr1	136554	136555	32	0.7827	good-DMR
chr1	136571	136572	21	0.6482	good-DMR
chr1	136621	136622	31	0.643	good-DMR
chr1	136643	136644	32	0.6442	good-DMR
chr1	136665	136666	42	0.6037	good-DMR
chr1	136693	136694	28	0.754	good-DMR
chr1	136793	136794	24	0.7026	good-DMR
chr1	136893	136894	33	0.7003	good-DMR
chr1	136993	136994	26	0.6844	good-DMR
chr1	137093	137094	30	0.6147	good-DMR
chr1	137143	137144	30	0.5529	good-DMR
chr1	137243	137244	35	0.4686	good-DMR
chr1	137306	137307	25	0.5695	good-DMR
chr1	137320	137321	28	0.7701	flank-DMR
chr1	137406	137407	30	0.8294	flank-DMR
chr1	137408	137409	37	0.913	flank-DMR
chr1	137456	137457	37	0.8227	flank-DMR
chr1	137664	137665	18	0.9301	flank-DMR
chr1	137718	137719	23	0.8602	flank-DMR
chr1	137798	137799	25	0.6836	flank-DMR
