chr	start	end	coverage	methylation_level	type
chr1	206618	206619	30	0.045	good-DMR
chr1	206653	206654	30	0.0	good-DMR
chr1	206681	206682	29	0.0	good-DMR
chr1	206731	206732	30	0.125	good-DMR
chr1	206746	206747	23	0.0237	good-DMR
chr1	206796	206797	33	0.0127	good-DMR
chr1	206816	206817	25	0.0	good-DMR
chr1	206856	206857	27	0.0121	good-DMR
chr1	206877	206878	33	0.0997	good-DMR
chr1	206899	206900	28	0.0649	good-DMR
chr1	206931	206932	31	0.0054	good-DMR
chr1	206948	206949	37	0.0	good-DMR
chr1	207009	207010	29	0.0712	good-DMR
chr1	207024	207025	35	0.0	good-DMR
chr1	207040	207041	32	0.0259	good-DMR
chr1	207060	207061	34	0.0203	good-DMR
chr1	207110	207111	14	0.0	good-DMR
chr1	207129	207130	29	0.0	good-DMR
chr1	207145	207146	26	0.0	good-DMR
chr1	207245	207246	33	0.0	good-DMR
chr1	207317	207318	31	0.0	good-DMR
chr1	207382	207383	22	0.079	good-DMR
chr1	207482	207483	37	0.1336	good-DMR
chr1	207541	207542	29	0.0	good-DMR
chr1	207641	207642	22	0.0833	good-DMR
chr1	207713	207714	30	0.158	flank-DMR
chr1	207863	207864	36	0.0526	flank-DMR
chr1	207911	207912	29	0.176	flank-DMR
chr1	208077	208078	25	0.0536	flank-DMR
chr1	208141	208142	30	0.0287	flank-DMR
