chr	start	end	coverage	methylation_level	type
chr1	206618	206619	36	0.2907	good-DMR
chr1	206653	206654	22	0.286	good-DMR
chr1	206681	206682	36	0.2502	good-DMR
chr1	206731	206732	36	0.337	good-DMR
chr1	206746	206747	30	0.2268	good-DMR
chr1	206796	206797	34	0.2689	good-DMR
chr1	206816	206817	33	0.3083	good-DMR
chr1	206856	206857	30	0.2087	good-DMR
chr1	206877	206878	35	0.1675	good-DMR
chr1	206899	206900	36	0.2017	good-DMR
chr1	206931	206932	24	0.1999	good-DMR
chr1	206948	206949	27	0.3108	good-DMR
chr1	206976	206977	35	0.2514	good-DMR
chr1	207009	207010	33	0.3193	good-DMR
chr1	207024	207025	29	0.2191	good-DMR
chr1	207040	207041	27	0.324	good-DMR
chr1	207060	207061	25	0.2036	good-DMR
chr1	207110	207111	25	0.2783	good-DMR
chr1	207129	207130	46	0.2828	good-DMR
chr1	207145	207146	29	0.3627	good-DMR
chr1	207245	207246	27	0.2779	good-DMR
chr1	207317	207318	31	0.225	good-DMR
chr1	207382	207383	33	0.2279	good-DMR
chr1	207482	207483	28	0.227	good-DMR
chr1	207541	207542	28	0.1749	good-DMR
chr1	207641	207642	33	0.2854	good-DMR
chr1	207713	207714	30	0.0	flank-DMR
chr1	207863	207864	38	0.018	flank-DMR
chr1	207911	207912	30	0.0403	flank-DMR
chr1	208077	208078	32	0.0	flank-DMR
chr1	208141	208142	31	0.1536	flank-DMR
