chr	start	end	coverage	methylation_level	type
chr1	206618	206619	21	0.0	good-DMR
chr1	206653	206654	41	0.0443	good-DMR
chr1	206681	206682	28	0.0	good-DMR
chr1	206731	206732	31	0.1176	good-DMR
chr1	206746	206747	34	0.0	good-DMR
chr1	206796	206797	38	0.0328	good-DMR
chr1	206816	206817	22	0.0	good-DMR
chr1	206856	206857	29	0.0759	good-DMR
chr1	206877	206878	36	0.0803	good-DMR
chr1	206899	206900	32	0.0784	good-DMR
chr1	206931	206932	31	0.0	good-DMR
chr1	206948	206949	23	0.0	good-DMR
chr1	206976	206977	28	0.0934	good-DMR
chr1	207009	207010	19	0.0408	good-DMR
chr1	207024	207025	28	0.0	good-DMR
chr1	207040	207041	26	0.0404	good-DMR
chr1	207060	207061	26	0.005	good-DMR
chr1	207110	207111	38	0.0	good-DMR
chr1	207129	207130	21	0.0	good-DMR
chr1	207145	207146	25	0.109	good-DMR
chr1	207245	207246	25	0.0	good-DMR
chr1	207317	207318	34	0.0	good-DMR
chr1	207382	207383	37	0.0	good-DMR
chr1	207482	207483	20	0.0	good-DMR
chr1	207541	207542	17	0.0	good-DMR
chr1	207641	207642	29	0.0433	good-DMR
chr1	207713	207714	35	0.1094	flank-DMR
chr1	207863	207864	34	0.0735	flank-DMR
chr1	207911	207912	32	0.0041	flank-DMR
chr1	208077	208078	27	0.1588	flank-DMR
chr1	208141	208142	27	0.0889	flank-DMR
