chr	start	end	coverage	methylation_level	type
chr1	206618	206619	35	0.2047	good-DMR
chr1	206653	206654	28	0.0931	good-DMR
chr1	206681	206682	32	0.3777	good-DMR
chr1	206731	206732	33	0.2428	good-DMR
chr1	206746	206747	24	0.3103	good-DMR
chr1	206796	206797	33	0.3104	good-DMR
chr1	206816	206817	31	0.2086	good-DMR
chr1	206856	206857	28	0.2173	good-DMR
chr1	206877	206878	31	0.3006	good-DMR
chr1	206899	206900	22	0.2116	good-DMR
chr1	206931	206932	22	0.243	good-DMR
chr1	206948	206949	37	0.2444	good-DMR
chr1	206976	206977	35	0.2877	good-DMR
chr1	207009	207010	23	0.2142	good-DMR
chr1	207024	207025	29	0.1412	good-DMR
chr1	207040	207041	30	0.2362	good-DMR
chr1	207060	207061	27	0.1836	good-DMR
chr1	207110	207111	20	0.2747	good-DMR
chr1	207129	207130	37	0.2463	good-DMR
chr1	207145	207146	30	0.3195	good-DMR
chr1	207245	207246	29	0.2972	good-DMR
chr1	207317	207318	32	0.3419	good-DMR
chr1	207382	207383	31	0.2915	good-DMR
chr1	207482	207483	29	0.3011	good-DMR
chr1	207541	207542	32	0.2215	good-DMR
chr1	207641	207642	30	0.2933	good-DMR
chr1	207713	207714	22	0.0	flank-DMR
chr1	207863	207864	29	0.0814	flank-DMR
chr1	207911	207912	25	0.046	flank-DMR
chr1	208077	208078	26	0.1586	flank-DMR
chr1	208141	208142	31	0.1566	flank-DMR
