chr	start	end	coverage	methylation_level	type
chr1	181567	181568	29	0.7658	good-DMR
chr1	181582	181583	23	0.8666	good-DMR
chr1	181599	181600	19	0.9175	good-DMR
chr1	181636	181637	35	0.9915	good-DMR
chr1	181686	181687	29	1.0	good-DMR
chr1	181736	181737	30	0.895	good-DMR
chr1	181756	181757	28	1.0	good-DMR
chr1	181795	181796	31	1.0	good-DMR
chr1	181821	181822	29	0.9599	good-DMR
chr1	181845	181846	28	0.9299	good-DMR
chr1	181883	181884	25	0.8347	good-DMR
chr1	181919	181920	35	0.8263	good-DMR
chr1	181934	181935	30	0.9566	good-DMR
chr1	181960	181961	27	0.8995	good-DMR
chr1	181991	181992	23	0.9259	good-DMR
chr1	182025	182026	30	1.0	good-DMR
chr1	182075	182076	26	0.9435	good-DMR
chr1	182106	182107	30	0.9867	good-DMR
chr1	182114	182115	37	0.8733	good-DMR
chr1	182203	182204	32	0.9054	good-DMR
chr1	182293	182294	31	0.9321	good-DMR
chr1	182393	182394	40	0.9203	good-DMR
chr1	182493	182494	24	0.9982	good-DMR
chr1	182593	182594	26	0.8969	good-DMR
chr1	182607	182608	34	0.9187	flank-DMR
chr1	182759	182760	26	0.9675	flank-DMR
chr1	182819	182820	25	0.9874	flank-DMR
chr1	182885	182886	32	0.8845	flank-DMR
chr1	183073	183074	32	0.8401	flank-DMR
