chr	start	end	coverage	methylation_level	type
chr1	181567	181568	31	0.5046	good-DMR
chr1	181582	181583	29	0.609	good-DMR
chr1	181599	181600	26	0.6915	good-DMR
chr1	181636	181637	36	0.669	good-DMR
chr1	181686	181687	26	0.6825	good-DMR
chr1	181736	181737	27	0.6729	good-DMR
chr1	181756	181757	27	0.6863	good-DMR
chr1	181795	181796	26	0.7889	good-DMR
chr1	181821	181822	28	0.6891	good-DMR
chr1	181845	181846	39	0.633	good-DMR
chr1	181883	181884	38	0.557	good-DMR
chr1	181919	181920	20	0.6676	good-DMR
chr1	181934	181935	36	0.6755	good-DMR
chr1	181960	181961	31	0.5864	good-DMR
chr1	181991	181992	33	0.6462	good-DMR
chr1	182025	182026	27	0.7406	good-DMR
chr1	182075	182076	29	0.6228	good-DMR
chr1	182106	182107	39	0.7051	good-DMR
chr1	182114	182115	30	0.6843	good-DMR
chr1	182203	182204	38	0.7156	good-DMR
chr1	182293	182294	33	0.7041	good-DMR
chr1	182393	182394	29	0.7154	good-DMR
chr1	182493	182494	25	0.5755	good-DMR
chr1	182593	182594	34	0.6739	good-DMR
chr1	182607	182608	37	0.9791	flank-DMR
chr1	182759	182760	21	0.9761	flank-DMR
chr1	182819	182820	32	0.9282	flank-DMR
chr1	182885	182886	32	0.8124	flank-DMR
chr1	183073	183074	31	0.8924	flank-DMR
