chr	start	end	coverage	methylation_level	type
chr1	181567	181568	25	0.569	good-DMR
chr1	181582	181583	20	0.7222	good-DMR
chr1	181599	181600	30	0.7234	good-DMR
chr1	181636	181637	32	0.6392	good-DMR
chr1	181686	181687	35	0.7096	good-DMR
chr1	181736	181737	31	0.7553	good-DMR
chr1	181756	181757	26	0.7692	good-DMR
chr1	181795	181796	26	0.798	good-DMR
chr1	181821	181822	31	0.714	good-DMR
chr1	181845	181846	30	0.6487	good-DMR
chr1	181883	181884	20	0.5583	good-DMR
chr1	181919	181920	30	0.6147	good-DMR
chr1	181934	181935	29	0.7001	good-DMR
chr1	181960	181961	35	0.5902	good-DMR
chr1	181991	181992	34	0.6817	good-DMR
chr1	182025	182026	35	0.7758	good-DMR
chr1	182075	182076	25	0.7268	good-DMR
chr1	182106	182107	30	0.6591	good-DMR
chr1	182114	182115	34	0.6212	good-DMR
chr1	182203	182204	31	0.6611	good-DMR
chr1	182293	182294	23	0.638	good-DMR
chr1	182393	182394	38	0.6921	good-DMR
chr1	182493	182494	27	0.6964	good-DMR
chr1	182593	182594	28	0.7254	good-DMR
chr1	182607	182608	30	0.9884	flank-DMR
chr1	182759	182760	23	1.0	flank-DMR
chr1	182819	182820	23	0.8747	flank-DMR
chr1	182885	182886	27	0.8887	flank-DMR
chr1	183073	183074	36	0.9945	flank-DMR
