chr	start	end	coverage	methylation_level	type
chr1	181567	181568	33	0.589	good-DMR
chr1	181582	181583	27	0.7337	good-DMR
chr1	181599	181600	20	0.6685	good-DMR
chr1	181636	181637	32	0.6011	good-DMR
chr1	181686	181687	25	0.7671	good-DMR
chr1	181736	181737	25	0.7394	good-DMR
chr1	181756	181757	31	0.6991	good-DMR
chr1	181795	181796	34	0.7609	good-DMR
chr1	181821	181822	29	0.6714	good-DMR
chr1	181845	181846	32	0.6856	good-DMR
chr1	181883	181884	20	0.6124	good-DMR
chr1	181919	181920	31	0.5993	good-DMR
chr1	181934	181935	29	0.7439	good-DMR
chr1	181960	181961	28	0.691	good-DMR
chr1	181991	181992	35	0.6666	good-DMR
chr1	182025	182026	30	0.8219	good-DMR
chr1	182075	182076	29	0.7689	good-DMR
chr1	182106	182107	34	0.6787	good-DMR
chr1	182114	182115	27	0.6824	good-DMR
chr1	182203	182204	31	0.6714	good-DMR
chr1	182293	182294	25	0.6654	good-DMR
chr1	182393	182394	26	0.739	good-DMR
chr1	182493	182494	24	0.7267	good-DMR
chr1	182593	182594	36	0.7139	good-DMR
chr1	182607	182608	27	1.0	flank-DMR
chr1	182759	182760	27	1.0	flank-DMR
chr1	182819	182820	34	0.7952	flank-DMR
chr1	182885	182886	33	0.8388	flank-DMR
chr1	183073	183074	31	0.865	flank-DMR
