chr	start	end	coverage	methylation_level	type
chr1	181567	181568	30	0.8388	good-DMR
chr1	181582	181583	31	0.8273	good-DMR
chr1	181599	181600	34	0.8929	good-DMR
chr1	181636	181637	32	1.0	good-DMR
chr1	181686	181687	35	1.0	good-DMR
chr1	181736	181737	32	0.9759	good-DMR
chr1	181756	181757	20	0.9962	good-DMR
chr1	181795	181796	32	0.848	good-DMR
chr1	181821	181822	30	0.9276	good-DMR
chr1	181845	181846	36	0.9138	good-DMR
chr1	181883	181884	25	0.8123	good-DMR
chr1	181919	181920	32	0.9644	good-DMR
chr1	181934	181935	29	0.8886	good-DMR
chr1	181960	181961	33	0.8471	good-DMR
chr1	181991	181992	20	0.8396	good-DMR
chr1	182025	182026	34	0.9862	good-DMR
chr1	182075	182076	26	0.9592	good-DMR
chr1	182106	182107	32	0.9682	good-DMR
chr1	182114	182115	21	0.8234	good-DMR
chr1	182203	182204	33	0.9947	good-DMR
chr1	182293	182294	31	0.8837	good-DMR
chr1	182393	182394	34	0.9051	good-DMR
chr1	182493	182494	29	0.9776	good-DMR
chr1	182593	182594	32	0.8599	good-DMR
chr1	182607	182608	32	0.912	flank-DMR
chr1	182759	182760	31	0.8749	flank-DMR
chr1	182819	182820	30	0.8842	flank-DMR
chr1	182885	182886	27	0.8974	flank-DMR
chr1	183073	183074	32	0.8731	flank-DMR
